地区,现存确诊,累计确诊,新增确诊,累计治愈,累计死亡,死亡率,人口数（万）,每10万人确诊,治愈死亡比,万人确诊治愈死亡比,万人确诊死亡治愈比
美国,1145283,1725881,18909,479973,100625,5.8%,32910,524,4.769918012422361,0.04164837871881762,0.0018305275580113478
巴西,211321,394507,16324,158593,24593,6.2%,21240,186,6.448704916033018,0.30516157485687734,0.007338120484809586
俄罗斯,224504,370680,8915,142208,3968,1.1%,14390,258,35.83870967741935,1.5963506074466092,0.001242863836681213
西班牙,59264,283339,487,196958,27117,9.6%,4640,611,7.263266585536748,1.2255781900541218,0.023231489453507944
英国,226261,265227,4043,1918,37048,14%,6700,396,0.05177067587993954,0.00228809542430819,0.8537023224892415
意大利,52942,230555,397,144658,32955,14.3%,5920,389,4.389561523289334,0.8291265013201871,0.04303071039347167
法国,88313,182722,138,65879,28530,15.6%,6550,279,2.309113214160533,0.26146923036931513,0.04903770485183007
德国,8147,181820,278,165125,8548,4.7%,8240,221,19.317384183434722,23.711039871651803,0.06354098846266099
土耳其,32858,158762,948,121507,4397,2.8%,8300,191,27.634068683193085,8.410149334467432,0.01101321308398789
印度,84102,153291,9565,64824,4365,2.8%,136870,11,14.85085910652921,1.765815213256428,0.008006488762244248
伊朗,22851,141591,1787,111176,7564,5.3%,8280,171,14.698043363299842,6.432122604393611,0.029773868460976332
秘鲁,73057,129751,5772,52906,3788,2.9%,3290,394,13.96673706441394,1.911758909401418,0.009800386610349395
加拿大,34669,86647,925,45339,6639,7.7%,3730,232,6.829191143244465,1.969826399159037,0.04223664531240027
沙特阿拉伯,27094,78541,1931,51022,425,0.5%,3410,230,120.05176470588235,44.30935436106974,0.0030743855141760175
智利,46240,77961,3964,30915,806,1%,1830,426,38.3560794044665,8.294999871208152,0.005638297217451355
墨西哥,14207,74560,2485,52219,8134,10.9%,13230,56,6.419842635849521,4.518788369007898,0.10964106283339657
巴基斯坦,38784,59151,1356,19142,1225,2.1%,20460,29,15.626122448979592,4.029012595137065,0.016500464825502506
比利时,32763,57592,113,15465,9364,16.3%,1160,496,1.6515378043571123,0.5040862571672656,0.18481100080179833
卡塔尔,35634,48947,1742,13283,30,0.1%,270,1813,442.76666666666665,124.25398963536698,0.0006338120714503448
荷兰,39575,45768,133,322,5871,12.8%,1710,268,0.05484585249531596,0.013858711938172069,4.607181112990116
白俄罗斯,22819,38956,915,15923,214,0.5%,940,414,74.40654205607477,32.607275540591075,0.005889687739407033
孟加拉国,29823,38292,1166,7925,544,1.4%,16470,23,14.568014705882353,4.88482537165354,0.02301697787715132
瑞典,25897,35088,597,4971,4220,12%,1010,347,1.1779620853080568,0.4548643029339525,0.32780776066541
新加坡,16409,32876,383,16444,23,0.1%,590,557,714.9565217391304,435.7099894808522,0.0008523898171644595
葡萄牙,11587,31292,219,18349,1356,4.3%,1030,304,13.531710914454278,11.678355842283834,0.0637787909209085
阿联酋,14851,31086,779,15982,253,0.8%,970,320,63.1699604743083,42.53582955646643,0.010659423000292878
瑞士,659,30776,15,28200,1917,6.2%,860,358,14.710485133020343,223.22435710197792,1.0315436024924935
爱尔兰,2060,24735,37,21060,1615,6.5%,480,515,13.040247678018575,63.30217319426493,0.3722604855290939
南非,10999,24264,649,12741,524,2.2%,5810,42,24.314885496183205,22.1064510375336,0.03739164477560693
印度尼西亚,16321,23851,415,6057,1473,6.2%,26950,9,4.112016293279022,2.5194634478763693,0.14900416510644737
科威特,15146,23267,608,7946,175,0.8%,420,554,45.40571428571429,29.9786836694271,0.014540908294596078
哥伦比亚,16716,23003,1022,5511,776,3.4%,4980,46,7.10180412371134,4.248506893821094,0.08423623505018503
波兰,10948,22303,427,10330,1025,4.6%,3800,59,10.078048780487805,9.205378864164967,0.09063350075919926
乌克兰,13252,21905,339,7995,658,3%,4380,50,12.150455927051672,9.168771451140712,0.062104918803953656
埃及,12932,18756,789,5027,797,4.2%,10120,19,6.307402760351318,4.877360625078347,0.12259810016938535
罗马尼亚,5209,18594,146,12162,1223,6.6%,1950,95,9.944399018806214,19.09080249338878,0.19304879740070133
以色列,2004,16771,23,14486,281,1.7%,860,195,51.55160142348755,257.24352007728316,0.09679660422355618
日本,2009,16688,39,13810,869,5.2%,12690,13,15.891829689298044,79.1031841179594,0.31321760261300613
奥地利,684,16557,18,15228,645,3.9%,880,188,23.609302325581396,345.1652386780906,0.6192424849884101
多米尼加共和国,6262,15264,191,8534,468,3.1%,1083.5,141,18.235042735042736,29.120157673335573,0.08757500106474736
菲律宾,10639,15049,350,3506,904,6%,10810,14,3.8783185840707963,3.6453788740208632,0.24235707916181126
阿根廷,8571,13228,552,4167,490,3.7%,4510,29,8.504081632653062,9.921924667661957,0.1371958846722434
阿富汗,11091,12456,658,1138,227,1.8%,3680,34,5.013215859030837,4.520075609981821,0.1798510136387283
丹麦,820,11627,41,10242,565,4.9%,580,200,18.127433628318585,221.06626375998275,0.6727439857878369
塞尔维亚,4758,11275,34,6277,240,2.1%,870,130,26.154166666666665,54.96882443603755,0.08035902806559143
韩国,701,11265,40,10295,269,2.4%,5130,22,38.27137546468401,545.9540009227392,0.37274163946738126
巴林,4476,9633,59,5142,15,0.2%,160,602,342.8,765.8623771224308,0.006517320953551836
哈萨克斯坦,4654,9304,438,4613,37,0.4%,1860,50,124.67567567567568,267.88929023565896,0.017234230236832793
捷克,2456,9052,47,6279,317,3.5%,1060,85,19.80757097791798,80.64971896546409,0.20556085561042367
阿尔及利亚,3162,8697,194,4918,617,7.1%,4270,20,7.9708265802269045,25.20818020312114,0.39676629680588343
挪威,421,8383,14,7727,235,2.8%,540,155,32.88085106382979,781.0178399959569,0.7223952042795307
阿曼,6158,8373,348,2177,38,0.5%,500,167,57.28947368421053,93.03259773337209,0.028345588822170666
尼日利亚,5710,8344,276,2385,249,3%,20100,4,9.578313253012048,16.77462916464457,0.18284153366597278
亚美尼亚,4421,7774,289,3255,98,1.3%,290,268,33.214285714285715,75.128445406663,0.06810116915114325
马来西亚,1421,7619,187,6083,115,1.5%,3250,23,52.89565217391304,372.24245020346973,0.13304113643507368
摩洛哥,2413,7584,61,4969,202,2.7%,3660,21,24.599009900990097,101.9436796559888,0.16847096006846257
摩尔多瓦,3154,7305,158,3884,267,3.7%,400,183,14.546816479400748,46.12180240773858,0.21795676390858026
澳大利亚,476,7139,15,6560,103,1.4%,2510,28,63.689320388349515,1338.0109325283513,0.3298575527772084
玻利维亚,6185,7136,397,677,274,3.8%,1121,64,2.4708029197080292,3.9948309130283417,0.6543682063027122
加纳,4766,7117,156,2317,34,0.5%,2950,24,68.1470588235294,142.98585569351533,0.030789231230929918
芬兰,1280,6692,29,5100,312,4.7%,560,120,16.346153846153847,127.70432692307692,0.47794117647058826
喀麦隆,3265,5436,154,1996,175,3.2%,2405,23,11.405714285714286,34.933274994530734,0.2685309362983241
伊拉克,1827,4848,216,2852,169,3.5%,4040,12,16.875739644970412,92.3685804322409,0.3243385987497802
阿塞拜疆,1532,4403,132,2819,52,1.2%,1000,44,54.21153846153846,353.86121711186985,0.12040638079721991
洪都拉斯,3720,4401,239,493,188,4.3%,911,48,2.622340425531915,7.049302219171815,1.0251041462191106
苏丹,3374,4146,156,588,184,4.4%,4312,10,3.1956521739130435,9.471405376150098,0.9274604921992509
卢森堡,102,3995,2,3783,110,2.8%,60,666,34.39090909090909,3371.657754010695,2.8507305644964833
危地马拉,3602,3954,336,289,63,1.6%,1658.2,24,4.587301587301587,12.735429170742885,0.605200109896655
匈牙利,1432,3793,15,1856,505,13.3%,970,39,3.6752475247524754,25.665136346036842,1.90007344442304
乌兹别克斯坦,682,3355,92,2659,14,0.4%,3280,10,189.92857142857142,2784.876413908672,0.07720142624120593
塞内加尔,1629,3253,31,1586,38,1.2%,1670,19,41.73684210526316,256.21143097153566,0.1470819331520355
泰国,66,3054,3,2931,57,1.9%,6930,4,51.421052631578945,7791.0685805422645,2.9465587295679407
刚果,2113,2546,106,365,68,2.7%,8130,3,5.367647058823529,25.40296762339578,0.8816912913535907
保加利亚,1415,2460,10,912,133,5.4%,700,35,6.857142857142857,48.46037354871277,1.0306242638398118
波斯尼亚和黑塞哥维那,546,2416,10,1721,149,6.2%,350,69,11.550335570469798,211.54460751776188,1.585669801823201
萨尔瓦多,1200,2109,59,873,36,1.7%,642,33,24.25,202.08333333333331,0.34364261168384874
北马其顿,450,2039,15,1470,119,5.8%,210,97,12.352941176470589,274.5098039215686,1.798941798941799
古巴,172,1963,16,1709,82,4.2%,1122,17,20.841463414634145,1211.7129892229154,2.7896090464980197
爱沙尼亚,213,1840,10,1561,66,3.6%,130,142,23.651515151515152,1110.3997723716034,1.9850041955770499
立陶宛,397,1647,4,1184,66,4%,290,57,17.939393939393938,451.8739027555148,1.4041119204847163
吉尔吉斯斯坦,461,1520,35,1043,16,1.1%,640,24,65.1875,1414.045553145336,0.33276278381025864
斯洛伐克,160,1515,2,1327,28,1.8%,550,28,47.392857142857146,2962.0535714285716,1.3187641296156742
肯尼亚,891,1348,62,405,52,3.9%,5140,3,7.788461538461538,87.41258741258741,1.4410220171537045
斯里兰卡,597,1319,96,712,10,0.8%,2100,6,71.2,1192.6298157453937,0.23525869045602543
委内瑞拉,898,1211,56,302,11,0.9%,3280,4,27.454545454545453,305.72990483903624,0.40561070222274664
海地,1119,1174,105,22,33,2.8%,1200,10,0.6666666666666666,5.957700327673518,13.404825737265416
黎巴嫩,446,1161,21,689,26,2.2%,610,19,26.5,594.170403587444,0.8460952703274388
马里,390,1077,18,617,70,6.5%,1951.7,6,8.814285714285715,226.00732600732601,2.9090304617046914
拉脱维亚,293,1057,4,741,23,2.2%,190,56,32.21739130434783,1099.5696690903696,1.059356187791611
阿尔巴尼亚,205,1050,25,812,33,3.1%,290,36,24.606060606060606,1200.2956393200295,1.9824582482278026
尼泊尔,699,886,90,183,4,0.5%,2898,3,45.75,654.5064377682404,0.3127027682012555
格鲁吉亚,166,735,1,557,12,1.6%,390,19,46.416666666666664,2796.184738955823,1.2978304600808983
埃塞俄比亚,544,731,46,181,6,0.8%,10500,1,30.166666666666668,554.5343137254903,0.6093597660058498
马达加斯加,459,612,44,151,2,0.3%,2520,2,75.5,1644.8801742919388,0.2885628129103003
牙买加,288,564,4,267,9,1.6%,284,20,29.666666666666668,1030.0925925925926,1.1704119850187267
巴勒斯坦,66,434,3,365,3,0.7%,505.2,9,121.66666666666667,18434.343434343435,1.2453300124533
多哥,201,391,5,177,13,3.3%,425,9,13.615384615384615,677.382319173364,3.6540461534137227
法属圭亚那,237,384,25,146,1,0.3%,29,133,146.0,6160.337552742616,0.28900063580139873
毛里塔尼亚,240,268,25,15,13,4.9%,450,6,1.1538461538461537,48.07692307692307,36.111111111111114
斯威士兰,95,261,6,164,2,0.8%,139,19,82.0,8631.578947368422,1.2836970474967908
莫桑比克,141,213,15,71,1,0.5%,3050,1,71.0,5035.460992907801,0.9989012086704625
贝宁,73,210,17,134,3,1.4%,1120,2,44.666666666666664,6118.721461187214,3.066857493355142
圭亚那,66,139,2,62,11,7.9%,73.8,19,5.636363636363637,853.9944903581268,26.881720430107528
叙利亚,76,121,15,41,4,3.3%,1827,1,10.25,1348.6842105263158,12.83697047496791
荷属安的列斯群岛,3,18,1,14,1,5.6%,17.6,10,14.0,46666.66666666667,238.09523809523807
