地区,现存确诊,累计确诊,新增确诊,累计治愈,累计死亡,死亡率,人口数（万）,每10万人确诊,治愈死亡比,万人确诊治愈死亡比,万人确诊死亡治愈比
美国,944476,1191849,28232,178671,68702,5.8%,32910,362,2.6006666472591773,0.027535550371414173,0.004071218256853325
西班牙,71240,248301,1555,151633,25428,10.2%,4640,535,5.963229510775523,0.8370619751228977,0.02353935532300641
意大利,100179,210717,1389,81654,28884,13.7%,5920,356,2.8269630245118407,0.28219118023855705,0.03531044409564855
英国,156235,186599,1240,1918,28446,15.2%,6700,279,0.06742600014061731,0.004315678314117663,0.9492798691364673
法国,93014,168693,297,50784,24895,14.8%,6550,258,2.039927696324563,0.21931404910277624,0.05270319017095068
德国,23293,166525,626,136228,7004,4.2%,8240,202,19.450028555111366,8.35016037226264,0.022072642538945555
俄罗斯,125817,145268,10632,18095,1356,0.9%,14390,101,13.344395280235988,1.0606194139294363,0.005956097199052392
土耳其,59497,126045,1670,63151,3397,2.7%,8300,152,18.590226670591697,3.124565384908768,0.009041078641700825
巴西,51784,101826,4588,42991,7051,6.9%,21240,48,6.097149340519075,1.1774195389539386,0.03167215203245307
伊朗,12973,98647,976,79397,6277,6.4%,8280,119,12.648876851999363,9.750155593925355,0.06094072512944567
加拿大,30884,59474,1548,24908,3682,6.2%,3730,159,6.764801738185769,2.1903904086859765,0.04786426379084096
比利时,29965,50267,389,12378,7924,15.8%,1160,433,1.5620898536092882,0.5213048068110423,0.213638591714031
秘鲁,31092,45928,3394,13550,1286,2.8%,3290,140,10.536547433903577,3.388829098772539,0.03052481316013469
印度,29659,42836,564,11782,1395,3.3%,136870,3,8.445878136200717,2.8476611268757264,0.03992074938555385
荷兰,35366,40770,335,322,5082,12.5%,1710,238,0.06336088154269973,0.017915761336509566,4.46265019952841
瑞士,3719,29981,88,24500,1762,5.9%,860,349,13.904653802497162,37.38815219816392,0.19338092860161005
厄瓜多尔,24674,29538,2074,3300,1564,5.3%,1710,173,2.1099744245524295,0.855140805930303,0.19208048712790546
沙特阿拉伯,24332,28656,1552,4134,190,0.7%,3410,84,21.757894736842104,8.942090554349049,0.018888841434817075
葡萄牙,22749,25524,92,1712,1063,4.2%,1030,248,1.6105362182502352,0.7079591271045915,0.27294000393567674
墨西哥,7870,23471,1349,13447,2154,9.2%,13230,18,6.24280408542247,7.932406715911651,0.20353802764091772
瑞典,18947,22721,235,1005,2769,12.2%,1010,225,0.3629469122426869,0.19155903955385384,1.454174212591447
爱尔兰,6817,21506,330,13386,1303,6.1%,480,448,10.273215656178051,15.069995094877585,0.14279082441723537
巴基斯坦,14134,20186,989,5590,462,2.3%,20460,10,12.0995670995671,8.560610654851493,0.05847430661749425
智利,9362,19663,1228,10041,260,1.3%,1830,107,38.61923076923077,41.25104760652721,0.027658444002746186
新加坡,17352,18778,657,1408,18,0.1%,590,318,78.22222222222223,45.07965780441576,0.0073675028291210875
白俄罗斯,14127,17489,877,3259,103,0.6%,940,186,31.640776699029125,22.397378565179533,0.022371902558505078
以色列,6145,16237,41,9858,234,1.4%,860,189,42.12820512820513,68.55688385387329,0.03862826093093119
卡塔尔,14369,16191,679,1810,12,0.1%,270,600,150.83333333333334,104.97135036073028,0.0046139844485654155
奥地利,1705,15621,39,13316,600,3.8%,880,178,22.19333333333333,130.16617790811338,0.26427317389439114
日本,10201,15253,199,4496,556,3.6%,12690,12,8.086330935251798,7.92699827002431,0.12122878191064236
阿联酋,11274,14163,564,2763,126,0.9%,970,146,21.928571428571427,19.450568944980866,0.040449357693092235
波兰,9159,13937,318,4095,683,4.9%,3800,37,5.995607613469986,6.546137802674949,0.18210368685311362
罗马尼亚,7440,13512,431,5269,803,5.9%,1950,69,6.561643835616438,8.819413757548975,0.2048398320874582
乌克兰,10409,12331,502,1619,303,2.5%,4380,28,5.343234323432343,5.133283046817507,0.1797987926896778
印度尼西亚,8769,11587,349,1954,864,7.5%,26950,4,2.261574074074074,2.579055849098043,0.5042421118500048
韩国,1332,10801,8,9217,252,2.3%,5130,21,36.57539682539682,274.5900662567329,0.2052611361497116
孟加拉国,8752,10143,665,1209,182,1.8%,16470,6,6.642857142857143,7.590101854270045,0.17200369562226023
丹麦,2054,9721,116,7183,484,5%,580,168,14.840909090909092,72.25369567141719,0.328049255104521
塞尔维亚,7786,9557,102,1574,197,2.1%,870,110,7.98984771573604,10.261813146334498,0.16074856280993058
菲律宾,7547,9485,295,1315,623,6.6%,10810,9,2.110754414125201,2.796812526997748,0.6277517670003089
多米尼加共和国,6015,7954,376,1606,333,4.2%,1083.5,73,4.822822822822823,8.017993055399538,0.3447172852426841
挪威,7602,7847,26,32,213,2.7%,540,145,0.15023474178403756,0.1976252851671107,8.75591949486977
捷克,3940,7781,15,3592,249,3.2%,1060,73,14.42570281124498,36.61345891178929,0.17594089516466374
哥伦比亚,5606,7668,383,1722,340,4.4%,4980,15,5.064705882352941,9.034437892174351,0.35220269638097224
巴拿马,6356,7197,370,641,200,2.8%,420,171,3.205,5.042479546884833,0.49089439977850846
澳大利亚,871,6825,18,5859,95,1.4%,2510,27,61.67368421052632,708.0790380083389,0.1861581062351404
南非,4103,6783,385,2549,131,1.9%,5810,12,19.458015267175572,47.423873427188816,0.12525640512013764
埃及,4474,6465,298,1562,429,6.6%,10120,6,3.641025641025641,8.138188737205278,0.6138754745729631
马来西亚,1764,6353,122,4484,105,1.7%,3250,20,42.7047619047619,242.09048698844614,0.13274712204239414
芬兰,2097,5327,78,3000,230,4.3%,560,95,13.043478260869565,62.20065932698886,0.3656016531553012
科威特,3291,5278,364,1947,40,0.8%,420,126,48.675,147.90337283500455,0.06242609335791048
摩洛哥,3258,5000,193,1565,177,3.5%,3660,14,8.841807909604519,27.138759697988085,0.34714254614348167
阿根廷,3183,4783,149,1354,246,5.1%,4510,11,5.504065040650406,17.292067359881894,0.5707945320668192
阿尔及利亚,2075,4474,179,1936,463,10.3%,4270,10,4.181425485961123,20.151448125113845,1.1525440605396793
摩尔多瓦,2611,4121,69,1382,128,3.1%,400,103,10.796875,41.35149368058215,0.3547276606098766
哈萨克斯坦,2877,3988,113,1084,27,0.7%,1860,21,40.148148148148145,139.54865536374052,0.08657542258425711
卢森堡,349,3824,12,3379,96,2.5%,60,637,35.197916666666664,1008.5362941738299,0.814062246930519
巴林,1657,3383,83,1718,8,0.2%,160,211,214.75,1296.016898008449,0.028102458754372565
匈牙利,2054,3035,56,630,351,11.6%,970,31,1.794871794871795,8.738421591391406,2.7124773960217
泰国,193,2987,3,2740,54,1.8%,6930,4,50.74074074074074,2629.053924390712,1.0211414091751447
阿富汗,2407,2894,235,397,90,3.1%,3680,8,4.411111111111111,18.326178276323684,0.941837357246235
阿曼,1809,2637,85,816,12,0.5%,500,53,68.0,375.89828634604754,0.08129288199525249
希腊,1108,2626,6,1374,144,5.5%,1110,24,9.541666666666666,86.11612515042118,0.9458799047814229
尼日利亚,2071,2558,218,400,87,3.4%,20100,1,4.597701149425287,22.20039183691592,1.0502172863351038
亚美尼亚,1397,2507,113,1071,39,1.6%,290,86,27.46153846153846,196.57507846484225,0.2606626043402329
伊拉克,709,2296,77,1490,97,4.2%,4040,6,15.360824742268042,216.65479185145335,0.91820410636022
乌兹别克斯坦,801,2181,42,1370,10,0.5%,3280,7,137.0,1710.3620474406991,0.09112696720340449
克罗地亚,528,2096,8,1489,79,3.8%,410,51,18.848101265822784,356.97161488300725,1.0048436005454138
阿塞拜疆,466,1932,38,1441,25,1.3%,1000,19,57.64,1236.9098712446353,0.3722974925019285
波斯尼亚和黑塞哥维那,993,1926,18,855,78,4%,350,55,10.961538461538462,110.38810132465721,0.9187116835391601
冰岛,72,1799,1,1717,10,0.6%,30,600,171.7,23847.22222222222,0.8089044198537501
爱沙尼亚,1389,1703,1,259,55,3.2%,130,131,4.709090909090909,33.90274232606846,1.5288352221397576
古巴,755,1649,74,827,67,4.1%,1122,15,12.343283582089553,163.48719976277553,1.0730558869928009
保加利亚,1237,1632,23,321,74,4.5%,700,23,4.337837837837838,35.06740370119513,1.8636183913951199
玻利维亚,1352,1594,241,166,76,4.8%,1121,14,2.1842105263157894,16.15540330115229,3.3863263705710414
几内亚,1174,1586,49,405,7,0.4%,1270,12,57.857142857142854,492.8206376247262,0.14722274801775084
北马其顿,482,1511,5,945,84,5.6%,210,72,11.25,233.40248962655602,1.8441678192715536
新西兰,201,1487,2,1266,20,1.3%,480,31,63.3,3149.2537313432836,0.7859596173948582
立陶宛,735,1419,4,638,46,3.2%,290,49,13.869565217391305,188.70156758355517,0.9809566459812766
斯洛伐克,745,1413,1,643,25,1.8%,550,26,25.72,345.23489932885906,0.5218825346790944
科特迪瓦,728,1398,29,653,17,1.2%,2490,6,38.411764705882355,527.634130575307,0.35760564091345104
塞内加尔,801,1182,67,372,9,0.8%,1670,7,41.333333333333336,516.0216396171453,0.3020418025854778
洪都拉斯,855,1055,111,118,82,7.8%,911,12,1.4390243902439024,16.8306946227357,8.127663792248985
突尼斯,643,1013,11,328,42,4.1%,1180,9,7.809523809523809,121.45449159446049,1.9914273792815689
拉脱维亚,532,896,8,348,16,1.8%,190,47,21.75,408.83458646616543,0.8642295393656556
塞浦路斯,561,872,7,296,15,1.7%,120,73,19.733333333333334,351.75282234105765,0.9033097268391387
吉尔吉斯斯坦,245,830,26,575,10,1.2%,640,13,57.5,2346.9387755102043,0.709849157054126
阿尔巴尼亚,229,803,6,543,31,3.9%,290,28,17.516129032258064,764.8964642907453,2.4930235550515896
尼日尔,196,750,8,518,36,4.8%,2150,3,14.38888888888889,734.1269841269842,3.5458198723504846
安道尔,210,748,2,493,45,6%,7.3,1030,10.955555555555556,521.6931216931217,4.3465662126919735
哥斯达黎加,347,739,8,386,6,0.8%,500,15,64.33333333333333,1853.9865513928912,0.447955085036807
黎巴嫩,512,737,4,200,25,3.4%,610,12,8.0,156.25,2.44140625
索马里,646,722,70,44,32,4.4%,1518,5,1.375,21.28482972136223,11.25809175344779
斯里兰卡,527,718,16,184,7,1%,2100,3,26.285714285714285,498.78015722417996,0.7218876330335781
危地马拉,614,703,44,72,17,2.4%,1658.2,4,4.235294117647059,68.97873155776969,3.8454578356858486
刚果,568,682,70,80,34,5%,8130,1,2.3529411764705883,41.42502071251035,7.482394366197183
苏丹,576,678,59,61,41,6%,4312,2,1.4878048780487805,25.829945799457995,11.66894353369763
布基纳法索,77,662,3,540,45,6.8%,1919,3,12.0,1558.4415584415583,10.822510822510823
乌拉圭,196,655,4,442,17,2.6%,350,19,26.0,1326.530612244898,1.9623233908948197
格鲁吉亚,361,593,7,223,9,1.5%,390,15,24.77777777777778,686.3650353955063,1.1179707588537073
圣马力诺,455,582,2,86,41,7%,3.2,1819,2.097560975609756,46.100241222192444,10.477894198824432
马里,323,563,36,213,27,4.8%,1951.7,3,7.888888888888889,244.23804609563126,3.9244756464483492
萨尔瓦多,363,555,44,180,12,2.2%,642,9,15.0,413.22314049586777,1.8365472910927456
马尔代夫,508,527,13,18,1,0.2%,44,120,18.0,354.3307086614173,1.0936132983377076
马耳他,81,477,9,392,4,0.8%,40,119,98.0,12098.765432098766,1.259763164525069
