地区,现存确诊,累计确诊,新增确诊,累计治愈,累计死亡,死亡率,人口数（万）,每10万人确诊,治愈死亡比,万人确诊治愈死亡比,万人确诊死亡治愈比
捷克,3156,8177,28,4738,283,3.5%,1060,77,16.742049469964666,53.04831897960921,0.18925806025334632
挪威,7876,8132,6,32,224,2.8%,540,151,0.14285714285714285,0.18138286294710873,8.887760284408328
澳大利亚,660,6970,7,6213,97,1.4%,2510,28,64.05154639175258,970.4779756326149,0.2365519024138049
马来西亚,1410,6742,70,5223,109,1.6%,3250,21,47.91743119266055,339.8399375365996,0.1480087393050107
摩洛哥,3262,6380,188,2930,188,2.9%,3660,17,15.585106382978724,47.77776328319658,0.1967008661115796
阿根廷,4127,6278,268,1837,314,5%,4510,14,5.850318471337579,14.17571715855968,0.41417704274689604
芬兰,1428,6003,71,4300,275,4.6%,560,107,15.636363636363637,109.49834479246243,0.44785356002866267
阿尔及利亚,2543,5891,168,2841,507,8.6%,4270,14,5.603550295857988,22.035195815406954,0.7017628365502999
巴林,3218,5409,301,2182,9,0.2%,160,338,242.44444444444446,753.4010082176645,0.012817452699327055
哈萨克斯坦,3139,5279,84,2108,32,0.6%,1860,28,65.875,209.8598279706913,0.04836019641493774
加纳,4611,5127,437,494,22,0.4%,2950,17,22.454545454545453,48.69777804065377,0.09658298190298327
摩尔多瓦,2840,4995,68,1980,175,3.5%,400,125,11.314285714285715,39.83903420523139,0.3112106985346422
阿富汗,4226,4963,285,610,127,2.6%,3680,13,4.803149606299213,11.365711325838175,0.4926566997431978
尼日利亚,3589,4641,487,902,150,3.2%,20100,2,6.013333333333334,16.754899229126035,0.4633522360452207
卢森堡,185,3888,2,3602,101,2.6%,60,648,35.663366336633665,1927.7495317099279,1.515674475141438
阿曼,2454,3721,174,1250,17,0.5%,500,74,73.52941176470588,299.63085478690255,0.05541972290138549
亚美尼亚,2061,3538,79,1430,47,1.3%,290,122,30.425531914893618,147.6250942013276,0.15947177519229921
匈牙利,1881,3313,21,1007,425,12.8%,970,34,2.3694117647058826,12.596553773024361,2.243730357460562
泰国,163,3017,6,2798,56,1.9%,6930,4,49.964285714285715,3065.2936021034184,1.2278709156847354
玻利维亚,2410,2831,119,299,122,4.3%,1121,25,2.4508196721311477,10.169376232909327,1.6930570782275634
伊拉克,918,2818,51,1790,110,3.9%,4040,7,16.272727272727273,177.26282432164786,0.6694173634692859
希腊,1201,2726,10,1374,151,5.5%,1110,25,9.099337748344372,75.76467733842108,0.9150550184404797
喀麦隆,1040,2689,110,1524,125,4.6%,2405,11,12.192,117.23076923076923,0.7886634363012316
阿塞拜疆,877,2589,70,1680,32,1.2%,1000,26,52.5,598.6316989737742,0.2171906390834555
乌兹别克斯坦,511,2509,71,1988,10,0.4%,3280,8,198.8,3890.4109589041095,0.09843798603755606
克罗地亚,308,2207,9,1808,91,4.1%,410,54,19.86813186813187,645.0692164977879,1.6341512469831054
波斯尼亚和黑塞哥维那,873,2158,24,1168,117,5.4%,350,62,9.982905982905983,114.35172947200438,1.1474368027114814
洪都拉斯,1778,2100,142,206,116,5.5%,911,23,1.7758620689655173,9.987975640975915,3.1670798431749425
保加利亚,1435,2004,16,476,93,4.6%,700,29,5.118279569892473,35.66745344872803,1.3615202178432348
塞内加尔,1234,1995,177,742,19,1%,1670,12,39.05263157894737,316.47189286018937,0.2075078525339985
古巴,477,1783,12,1229,77,4.3%,1122,16,15.96103896103896,334.6129761224101,1.3134709236771045
爱沙尼亚,908,1746,2,777,61,3.5%,130,134,12.737704918032787,140.28309381093376,0.864615402060336
科特迪瓦,891,1730,33,818,21,1.2%,2490,7,38.95238095238095,437.17599273154826,0.2881298724819507
北马其顿,373,1664,22,1200,91,5.5%,210,79,13.186813186813186,353.53386559820876,2.033065236818588
苏丹,1290,1526,201,162,74,4.8%,4312,4,2.189189189189189,16.970458830923945,3.541008708967365
新西兰,90,1497,3,1386,21,1.4%,480,31,66.0,7333.333333333333,1.6835016835016836
立陶宛,591,1491,6,850,50,3.4%,290,51,17.0,287.6480541455161,0.9953219866626853
斯洛文尼亚,1100,1461,3,259,102,7%,210,70,2.5392156862745097,23.083778966131906,3.58020358020358
吉布提,352,1227,17,872,3,0.2%,94,131,290.6666666666667,8257.575757575758,0.0977376980817348
危地马拉,977,1114,85,111,26,2.3%,1658.2,7,4.269230769230769,43.69734666561688,2.3974844855090502
刚果,912,1102,33,146,44,4%,8130,1,3.3181818181818183,36.3835725677831,3.3044941119923092
索马里,916,1089,35,121,52,4.8%,1518,7,2.326923076923077,25.403090359422237,4.691616442311163
吉尔吉斯斯坦,316,1037,14,709,12,1.2%,640,16,59.083333333333336,1869.7257383966246,0.535609076788488
萨尔瓦多,631,998,69,349,18,1.8%,642,16,19.38888888888889,307.2724071139285,0.8173681653263343
拉脱维亚,305,950,7,627,18,1.9%,190,50,34.833333333333336,1142.0765027322404,0.9412502941407169
塞浦路斯,484,901,6,401,16,1.8%,120,75,25.0625,517.8202479338843,0.8243853176974918
马尔代夫,865,897,27,29,3,0.3%,44,204,9.666666666666666,111.75337186897879,1.1959338249950169
阿尔巴尼亚,163,876,4,682,31,3.5%,290,30,22.0,1349.6932515337423,2.7886224205242613
黎巴嫩,610,870,14,234,26,3%,610,14,9.0,147.54098360655738,1.8214936247723132
斯里兰卡,517,869,8,343,9,1%,2100,4,38.111111111111114,737.1588222652053,0.507525474959257
尼日尔,149,832,6,637,46,5.5%,2150,4,13.847826086956522,929.3843011380217,4.846543676840897
加蓬,666,802,141,127,9,1.1%,203,40,14.11111111111111,211.87854521187853,1.0640561821664185
哥斯达黎加,277,801,12,517,7,0.9%,500,16,73.85714285714286,2666.3228468282623,0.4887960952174794
几内亚比绍,732,761,120,26,3,0.4%,160,48,8.666666666666666,118.39708561020035,1.5762925598991173
布基纳法索,126,760,9,584,50,6.6%,1919,4,11.68,926.984126984127,6.794955425092411
巴拉圭,544,724,35,170,10,1.4%,705.3,10,17.0,312.5,1.0813148788927336
马里,296,712,12,377,39,5.5%,1951.7,4,9.666666666666666,326.5765765765766,3.494874184529357
乌拉圭,169,711,5,523,19,2.7%,350,20,27.526315789473685,1628.7760822173777,2.149637390113931
肯尼亚,416,700,28,251,33,4.7%,5140,1,7.606060606060606,182.83799533799535,3.160435182347533
格鲁吉亚,279,639,3,349,11,1.7%,390,16,31.727272727272727,1137.1782339524275,1.1296998079510328
约旦,163,562,18,390,9,1.6%,1010,6,43.333333333333336,2658.4867075664624,1.415762151958471
马耳他,67,506,7,434,5,1%,40,127,86.8,12955.223880597016,1.7195130339087972
牙买加,406,505,4,90,9,1.8%,284,18,10.0,246.30541871921184,2.4630541871921188
委内瑞拉,207,422,12,205,10,2.4%,3280,1,20.5,990.3381642512077,2.3565453045834808
塞拉利昂,247,338,31,72,19,5.6%,760,4,3.789473684210526,153.41998721500104,10.683760683760685
佛得角,207,267,10,58,2,0.7%,54,49,29.0,1400.9661835748793,1.6658337497917706
海地,176,209,31,17,16,7.7%,1200,2,1.0625,60.36931818181818,53.475935828877
马提尼克,90,187,1,83,14,7.5%,38,49,5.928571428571429,658.7301587301588,18.741633199464523
多哥,81,181,21,89,11,6.1%,425,4,8.090909090909092,998.8776655443322,15.258704397281175
斯威士兰,145,175,9,28,2,1.1%,139,13,14.0,965.5172413793103,4.926108374384236
圭亚那,63,109,7,36,10,9.2%,73.8,15,3.6,571.4285714285714,44.09171075837743
巴巴多斯,20,84,2,57,7,8.3%,28.1,30,8.142857142857142,4071.4285714285716,61.40350877192982
博茨瓦纳,11,24,1,12,1,4.2%,225,1,12.0,10909.090909090908,75.75757575757575
