地区,现存确诊,累计确诊,新增确诊,累计治愈,累计死亡,死亡率,人口数（万）,每10万人确诊,治愈死亡比,万人确诊治愈死亡比,万人确诊死亡治愈比
阿根廷,9084,13933,600,4349,500,3.6%,4510,31,8.698,9.57507705856451,0.12656204137080257
阿富汗,11592,13036,625,1209,235,1.8%,3680,35,5.14468085106383,4.438130478833532,0.16768074271580585
巴拿马,4034,11728,545,7379,315,2.7%,420,279,23.425396825396824,58.0698979310779,0.10582228856589164
丹麦,808,11680,53,10304,568,4.9%,580,201,18.140845070422536,224.51540928740764,0.6822304901297583
韩国,735,11344,79,10340,269,2.4%,5130,22,38.438661710037174,522.9749892522065,0.3539520256845484
塞尔维亚,4621,11300,48,6438,241,2.1%,870,130,26.713692946058092,57.80933336087014,0.08100840880728799
巴林,4525,9692,469,5152,15,0.2%,160,606,343.46666666666664,759.0423572744014,0.006434233554099036
哈萨克斯坦,4771,9576,335,4768,37,0.4%,1860,51,128.86486486486487,270.10032459623744,0.016265074647021503
捷克,2409,9103,82,6377,317,3.5%,1060,86,20.116719242902207,83.50651408427649,0.20635074692786373
阿曼,6792,9009,255,2177,40,0.4%,500,180,54.425,80.13103651354535,0.02705228069662869
阿尔及利亚,3105,8857,160,5129,623,7%,4270,21,8.23274478330658,26.514475952678197,0.39119540335982217
尼日利亚,5978,8733,389,2501,254,2.9%,20100,4,9.846456692913385,16.471155391290374,0.16988855177233225
挪威,438,8401,27,7727,236,2.8%,540,156,32.74152542372882,747.523411500658,0.6973117450344608
亚美尼亚,4816,8216,372,3287,113,1.4%,290,283,29.088495575221238,60.39970011466204,0.07138258335716964
玻利维亚,6799,7768,476,689,280,3.6%,1121,69,2.460714285714286,3.6192297186561047,0.5977144679562072
摩洛哥,2325,7636,28,5109,202,2.6%,3660,21,25.292079207920793,108.78313637815396,0.17005621536525253
马来西亚,1345,7629,15,6169,115,1.5%,3250,23,53.643478260869564,398.8362695975432,0.13859921986717375
摩尔多瓦,3138,7537,232,4123,276,3.7%,400,188,14.93840579710145,47.60486232345905,0.21332551758103707
加纳,4857,7303,153,2412,34,0.5%,2950,25,70.94117647058823,146.05965919412853,0.029022412472671982
澳大利亚,468,7150,6,6579,103,1.4%,2510,28,63.87378640776699,1364.8244958924572,0.33452723831200804
芬兰,1330,6743,64,5100,313,4.6%,560,120,16.293929712460063,122.51074971774483,0.4614477369895326
喀麦隆,3265,5436,392,1996,175,3.2%,2405,23,11.405714285714286,34.933274994530734,0.2685309362983241
伊拉克,2056,5135,287,2904,175,3.4%,4040,13,16.594285714285714,80.71150639244026,0.2931016925534081
洪都拉斯,3940,4640,212,506,194,4.2%,911,51,2.6082474226804124,6.619917316447747,0.9730944403202183
阿塞拜疆,1617,4568,165,2897,54,1.2%,1000,46,53.648148148148145,331.77580796628416,0.11527503021166416
苏丹,3402,4346,170,749,195,4.5%,4312,10,3.841025641025641,11.290492771974254,0.7652766887301823
危地马拉,3584,4145,194,493,68,1.6%,1658.2,25,7.25,20.228794642857146,0.38485221674876846
卢森堡,100,4001,6,3791,110,2.7%,60,667,34.46363636363636,3446.3636363636365,2.901609074122923
匈牙利,1311,3816,22,1996,509,13.3%,970,39,3.9214145383104126,29.91162882006417,1.9451565220448526
乌兹别克斯坦,738,3437,74,2685,14,0.4%,3280,10,191.78571428571428,2598.722415795586,0.0706524756122794
塞内加尔,1623,3348,92,1686,39,1.2%,1670,20,43.23076923076923,266.3633347552017,0.1425241688100109
泰国,63,3065,9,2945,57,1.9%,6930,4,51.666666666666664,8201.058201058202,3.0721966205837172
希腊,1356,2903,10,1374,173,6%,1110,26,7.942196531791907,58.57077088342115,0.9285379981364832
吉布提,1494,2697,229,1185,18,0.7%,94,287,65.83333333333333,440.6514948683623,0.10167251283615475
刚果,2210,2660,143,381,69,2.6%,8130,3,5.521739130434782,24.985244934094037,0.8194677022838209
科特迪瓦,1223,2556,54,1302,31,1.2%,2490,10,42.0,343.4178250204415,0.19468130670093056
保加利亚,1378,2477,17,965,134,5.4%,700,35,7.201492537313433,52.26046834044581,1.0076930597020537
波斯尼亚和黑塞哥维那,528,2462,19,1781,153,6.2%,350,70,11.640522875816993,220.46444840562486,1.6270226124240723
加蓬,1674,2319,103,631,14,0.6%,203,114,45.07142857142857,269.2438982761563,0.13253885755291614
萨尔瓦多,1153,2194,67,1002,39,1.8%,642,34,25.692307692307693,222.83007538861835,0.3375729027634237
北马其顿,470,2077,25,1486,121,5.8%,210,99,12.28099173553719,261.2976965007913,1.732481887689356
古巴,168,1974,11,1724,82,4.2%,1122,18,21.024390243902438,1251.451800232288,2.8311788752624016
爱沙尼亚,211,1851,6,1574,66,3.6%,130,142,23.848484848484848,1130.2599454258223,1.9872694315807222
冰岛,3,1805,1,1792,10,0.6%,30,602,179.2,597333.3333333333,18.601190476190478
索马里,1399,1731,22,265,67,3.9%,1518,11,3.955223880597015,28.271793285182383,1.8072207911311313
立陶宛,395,1656,8,1193,68,4.1%,290,57,17.544117647058822,444.1548771407297,1.4430167538489287
马约特岛,311,1645,25,1314,20,1.2%,21.6,762,65.7,2112.540192926045,0.48941158045681676
肯尼亚,1139,1618,123,421,58,3.6%,5140,3,7.258620689655173,63.728013078623114,1.2095453986181985
吉尔吉斯斯坦,512,1594,52,1066,16,1%,640,25,66.625,1301.26953125,0.29315196998123827
斯洛伐克,160,1520,2,1332,28,1.8%,550,28,47.57142857142857,2973.214285714286,1.3138138138138138
斯里兰卡,731,1486,94,745,10,0.7%,2100,7,74.5,1019.1518467852258,0.18362269209228876
斯洛文尼亚,9,1473,2,1356,108,7.3%,210,70,12.555555555555555,13950.617283950616,88.49557522123894
马尔代夫,1255,1457,62,197,5,0.3%,44,331,39.4,313.9442231075697,0.20223673832588426
海地,1264,1320,111,22,34,2.6%,1200,11,0.6470588235294118,5.119136262099777,12.226697353279633
委内瑞拉,932,1245,34,302,11,0.9%,3280,4,27.454545454545453,294.5766679672259,0.39081374527470647
几内亚比绍,1146,1195,17,42,7,0.6%,160,75,6.0,52.35602094240838,1.4543339150668992
黎巴嫩,450,1168,21,692,26,2.2%,610,19,26.615384615384617,591.4529914529915,0.8349389852280027
马里,414,1116,39,632,70,6.3%,1951.7,6,9.028571428571428,218.08143547273983,2.675350088668746
阿尔巴尼亚,220,1076,21,823,33,3.1%,290,37,24.939393939393938,1133.6088154269971,1.8226002430133659
拉脱维亚,296,1061,4,741,24,2.3%,190,56,30.875,1043.0743243243244,1.09421162052741
赞比亚,271,1057,137,779,7,0.7%,1760,6,111.28571428571429,4106.483921982077,0.331582263191053
尼泊尔,850,1042,114,187,5,0.5%,2898,4,37.4,440.0,0.3145643284051588
南苏丹,978,994,188,6,10,1%,1253,8,0.6,6.1349693251533735,17.041581458759374
哥斯达黎加,335,984,5,639,10,1%,500,20,63.9,1907.462686567164,0.4671478289304651
尼日尔,95,955,1,796,64,6.7%,2150,4,12.4375,1309.2105263157894,8.463369478973815
塞浦路斯,328,939,2,594,17,1.8%,120,78,34.94117647058823,1065.2797704447632,0.8725466042539214
巴拉圭,481,884,12,392,11,1.2%,705.3,13,35.63636363636363,740.8807408807407,0.5833934405362977
布基纳法索,120,845,13,672,53,6.3%,1919,4,12.679245283018869,1056.6037735849056,6.572420634920634
埃塞俄比亚,633,831,30,191,7,0.8%,10500,1,27.285714285714285,431.05393816294287,0.5789765349081495
乌拉圭,131,803,2,650,22,2.7%,350,23,29.545454545454547,2255.3782095766833,2.583675866118614
塞拉利昂,440,782,47,297,45,5.8%,760,10,6.6,150.0,3.443526170798898
尼加拉瓜,354,759,480,370,35,4.6%,615,12,10.571428571428571,298.6279257465698,2.6721636891128417
格鲁吉亚,153,738,3,573,12,1.6%,390,19,47.75,3120.9150326797385,1.3687848612394349
约旦,125,720,7,586,9,1.3%,1010,7,65.11111111111111,5208.88888888889,1.228668941979522
乍得,292,715,13,359,64,9%,1490,5,5.609375,192.10188356164383,6.105239058266875
中非,678,702,19,23,1,0.1%,474,15,23.0,339.2330383480826,0.6412722842118763
圣马力诺,306,670,1,322,42,6.3%,3.2,2094,7.666666666666667,250.5446623093682,4.262574595055414
马达加斯加,500,656,26,154,2,0.3%,2520,3,77.0,1540.0,0.25974025974025977
马耳他,108,616,1,501,7,1.1%,40,154,71.57142857142857,6626.984126984126,1.2937088785392177
牙买加,281,569,8,279,9,1.6%,284,20,31.0,1103.202846975089,1.1479738261967627
留尼汪岛,48,460,4,411,1,0.2%,82.7,56,411.0,85625.0,0.5068937550689375
圣多美和普林西比,363,443,142,68,12,2.7%,20.4,217,5.666666666666667,156.1065197428834,4.861448711716092
巴勒斯坦,67,435,8,365,3,0.7%,505.2,9,121.66666666666667,18159.203980099504,1.2267429973420567
法属圭亚那,255,406,31,150,1,0.2%,29,140,150.0,5882.352941176471,0.26143790849673204
多哥,199,395,5,183,13,3.3%,425,9,14.076923076923077,707.3830691921145,3.5697613751819204
毛里塔尼亚,261,292,6,15,16,5.5%,450,6,0.9375,35.91954022988506,40.868454661558104
斯威士兰,102,272,5,168,2,0.7%,139,20,84.0,8235.294117647058,1.1671335200746964
利比里亚,95,266,1,144,27,10.2%,470,6,5.333333333333333,561.4035087719298,19.736842105263158
莫桑比克,155,227,4,71,1,0.4%,3050,1,71.0,4580.645161290323,0.9086778736937755
贝宁,73,210,2,134,3,1.4%,1120,2,44.666666666666664,6118.721461187214,3.066857493355142
开曼群岛,72,140,8,67,1,0.7%,6.4,218,67.0,9305.555555555557,2.0729684908789388
圭亚那,61,139,2,67,11,7.9%,73.8,19,6.090909090909091,998.5096870342771,26.914607291411794
百慕大群岛,39,139,6,91,9,6.5%,6.5,213,10.11111111111111,2592.5925925925926,25.359256128486898
利比亚,55,99,2,40,4,4%,627.7,2,10.0,1818.1818181818182,18.181818181818183
