地区,现存确诊,累计确诊,新增确诊,累计治愈,累计死亡,死亡率,人口数（万）,每10万人确诊,治愈死亡比,万人确诊治愈死亡比,万人确诊死亡治愈比
巴林,4293,9223,71,4916,14,0.2%,160,576,351.14285714285717,817.9428305214469,0.00663369153372275
捷克,2505,9004,66,6182,317,3.5%,1060,85,19.501577287066247,77.85060793240018,0.20470220994439461
哈萨克斯坦,4419,8969,209,4515,35,0.4%,1860,48,129.0,291.92124915139175,0.017542290075800236
阿尔及利亚,3147,8503,197,4747,609,7.2%,4270,20,7.794745484400657,24.768813105817152,0.4076630205259335
挪威,412,8374,14,7727,235,2.8%,540,155,32.88085106382979,798.078909316257,0.7381756820429185
尼日利亚,5524,8068,542,2311,233,2.9%,20100,4,9.918454935622318,17.955204445369873,0.18251657297482587
马来西亚,1448,7604,172,6041,115,1.5%,3250,23,52.530434782608694,362.7792457362479,0.1314681170381765
摩洛哥,2513,7556,66,4841,202,2.7%,3660,21,23.965346534653467,95.36548561342406,0.1660442336906545
亚美尼亚,4091,7402,452,3220,91,1.2%,290,255,35.38461538461539,86.49380441118404,0.06908059047963185
摩尔多瓦,2998,7147,54,3884,265,3.7%,400,179,14.656603773584905,48.88793787053003,0.22758048791882537
澳大利亚,478,7133,4,6553,102,1.4%,2510,28,64.24509803921569,1344.0397079333827,0.32563577191959736
加纳,4706,6808,125,2070,32,0.5%,2950,23,64.6875,137.45750106247343,0.032849420310385964
玻利维亚,5752,6660,348,647,261,3.9%,1121,59,2.478927203065134,4.309678725773877,0.7013218169662914
芬兰,1216,6628,20,5100,312,4.7%,560,118,16.346153846153847,134.4256072874494,0.5030959752321982
喀麦隆,2956,5044,490,1917,171,3.4%,2405,21,11.210526315789474,37.92464924150702,0.3017654869224367
伊拉克,1658,4632,163,2811,163,3.5%,4040,11,17.245398773006134,104.01326159834821,0.34973752520577656
阿塞拜疆,1479,4271,149,2741,51,1.2%,1000,43,53.745098039215684,363.38808681011284,0.12580357030532527
洪都拉斯,3534,4189,207,473,182,4.3%,911,46,2.598901098901099,7.353992922753534,1.0887889436473952
卢森堡,102,3993,1,3781,110,2.8%,60,666,34.372727272727275,3369.8752228164,2.8522384886247547
苏丹,3303,3976,192,503,170,4.3%,4312,9,2.958823529411765,8.957988281597835,1.0232278746533814
匈牙利,1436,3771,15,1836,499,13.2%,970,39,3.67935871743487,25.622275191050626,1.8926635959242875
危地马拉,3427,3760,370,274,59,1.6%,1658.2,23,4.6440677966101696,13.551408802480799,0.6283293468143702
乌兹别克斯坦,644,3281,39,2624,13,0.4%,3280,10,201.84615384615384,3134.2570473005253,0.07692963187395849
塞内加尔,1560,3161,83,1565,36,1.1%,1670,19,43.47222222222222,278.66809116809117,0.14745637748832638
泰国,59,3045,2,2929,57,1.9%,6930,4,51.3859649122807,8709.48557835266,3.2984011434457297
希腊,1336,2882,4,1374,172,6%,1110,26,7.988372093023256,59.79320428909623,0.9369906475259089
吉布提,1375,2468,198,1079,14,0.6%,94,263,77.07142857142857,560.5194805194805,0.09436346785744376
保加利亚,1433,2443,6,880,130,5.3%,700,35,6.769230769230769,47.238177035804384,1.0308951341749668
科特迪瓦,1136,2423,57,1257,30,1.2%,2490,10,41.9,368.8380281690141,0.21009109549900837
波斯尼亚和黑塞哥维那,546,2416,5,1721,149,6.2%,350,69,11.550335570469798,211.54460751776188,1.585669801823201
刚果,1995,2403,156,340,68,2.8%,8130,3,5.0,25.062656641604008,1.0025062656641603
加蓬,1559,2135,201,562,14,0.7%,203,105,40.142857142857146,257.491065701457,0.15978853129230114
萨尔瓦多,1219,2042,68,787,36,1.8%,642,32,21.86111111111111,179.33643241272446,0.3752529048223125
北马其顿,445,2014,21,1453,116,5.8%,210,96,12.525862068965518,281.4800464936072,1.794041000023199
古巴,161,1947,6,1704,82,4.2%,1122,17,20.78048780487805,1290.713528253295,2.9889481818446915
爱沙尼亚,217,1834,1,1552,65,3.5%,130,141,23.876923076923077,1100.3190358029067,1.9300204285239202
索马里,1388,1689,95,235,66,3.9%,1518,11,3.5606060606060606,25.652781416470177,2.0234226500705135
立陶宛,409,1639,12,1165,65,4%,290,57,17.923076923076923,438.2170396840324,1.3641562693474085
马约特岛,695,1609,22,894,20,1.2%,21.6,745,44.7,643.1654676258994,0.3218901388955949
斯洛伐克,163,1513,2,1322,28,1.9%,550,28,47.214285714285715,2896.5819456617005,1.2993883593365694
斯洛文尼亚,15,1469,1,1346,108,7.4%,210,70,12.462962962962964,8308.641975308643,53.49182763744428
吉尔吉斯斯坦,437,1468,30,1015,16,1.1%,640,23,63.4375,1451.659038901602,0.3607218946917518
马尔代夫,1236,1395,82,155,4,0.3%,44,317,38.75,313.51132686084145,0.20879006159306818
肯尼亚,842,1286,72,392,52,4%,5140,3,7.538461538461538,89.53042207198976,1.5754520335450095
斯里兰卡,484,1206,64,712,10,0.8%,2100,6,71.2,1471.0743801652893,0.2901847896740644
几内亚比绍,1129,1178,64,42,7,0.6%,160,74,6.0,53.144375553587246,1.4762326542663124
委内瑞拉,865,1177,111,302,10,0.8%,3280,4,30.2,349.1329479768786,0.38280442521915553
黎巴嫩,425,1140,5,689,26,2.3%,610,19,26.5,623.5294117647059,0.8879023307436182
海地,1010,1063,93,22,31,2.9%,1200,9,0.7096774193548387,7.026509102523155,13.951395139513952
马里,388,1059,29,604,67,6.3%,1951.7,5,9.014925373134329,232.3434374519157,2.858947224687649
拉脱维亚,290,1053,2,741,22,2.1%,190,55,33.68181818181818,1161.4420062695924,1.0237796081716226
突尼斯,86,1051,3,917,48,4.6%,1180,9,19.104166666666668,2221.414728682171,6.086581623595648
赤道几内亚,866,1043,83,165,12,1.2%,130,80,13.75,158.77598152424943,0.8398068444257821
阿尔巴尼亚,193,1029,6,803,33,3.2%,290,35,24.333333333333332,1260.7944732297062,2.1293207466818083
尼日尔,103,951,6,786,62,6.5%,2150,4,12.67741935483871,1230.8174130911368,7.658291953852615
哥斯达黎加,313,951,21,628,10,1.1%,500,19,62.8,2006.3897763578273,0.5087401558779837
塞浦路斯,326,937,2,594,17,1.8%,120,78,34.94117647058823,1071.8152291591482,0.8778996509057859
巴拉圭,520,865,15,334,11,1.3%,705.3,12,30.363636363636363,583.9160839160838,0.6333486872409029
布基纳法索,108,832,18,672,52,6.3%,1919,4,12.923076923076923,1196.5811965811965,7.164902998236332
南苏丹,792,806,151,6,8,1%,1253,6,0.75,9.46969696969697,16.835016835016834
乌拉圭,136,787,23,629,22,2.8%,350,22,28.59090909090909,2102.272727272727,2.571775928177312
尼泊尔,613,772,79,155,4,0.5%,2898,3,38.75,632.137030995106,0.42098616007998735
安道尔,49,763,1,663,51,6.7%,7.3,1051,13.0,2653.061224489796,15.698587127158557
塞拉利昂,400,735,28,293,42,5.7%,760,10,6.976190476190476,174.4047619047619,3.583617747440273
格鲁吉亚,183,732,1,537,12,1.6%,390,19,44.75,2445.3551912568305,1.2211130445400982
约旦,223,711,7,479,9,1.3%,1010,7,53.22222222222222,2386.646736422521,0.8425625134575957
埃塞俄比亚,528,701,73,167,6,0.9%,10500,1,27.833333333333332,527.1464646464647,0.6804572672836146
乍得,382,687,39,244,61,8.9%,1490,5,4.0,104.71204188481676,6.544502617801047
圣马力诺,354,666,1,270,42,6.3%,3.2,2081,6.428571428571429,181.59806295399517,4.394224733207785
中非,629,652,100,22,1,0.2%,474,14,22.0,349.7615262321144,0.7226477814713109
马耳他,120,611,1,485,6,1%,40,153,80.83333333333333,6736.11111111111,1.0309278350515463
马达加斯加,437,586,15,147,2,0.3%,2520,2,73.5,1681.9221967963388,0.311337349585143
牙买加,309,556,2,238,9,1.6%,284,20,26.444444444444443,855.8072635742537,1.2237904870686136
留尼汪岛,44,456,4,411,1,0.2%,82.7,55,411.0,93409.09090909091,0.5529750055297501
佛得角,232,390,19,155,3,0.8%,54,72,51.666666666666664,2227.0114942528735,0.8342602892102337
多哥,212,386,8,161,13,3.4%,425,9,12.384615384615385,584.1799709724238,3.8087425290050394
法属圭亚那,206,353,49,146,1,0.3%,29,122,146.0,7087.378640776699,0.3324910227423859
毛里求斯,2,334,2,322,10,3%,126,27,32.2,161000.0,155.27950310559007
圣多美和普林西比,284,299,48,4,11,3.7%,20.4,147,0.36363636363636365,12.804097311139564,96.83098591549295
利比里亚,100,265,10,139,26,9.8%,470,6,5.346153846153846,534.6153846153845,18.705035971223023
毛里塔尼亚,238,262,10,15,9,3.4%,450,6,1.6666666666666667,70.0280112044818,25.21008403361344
斯威士兰,96,256,12,158,2,0.8%,139,18,79.0,8229.166666666666,1.3185654008438819
关岛,37,166,1,124,5,3%,16.6,100,24.8,6702.702702702703,10.89799476896251
瓜德罗普岛,32,161,5,115,14,8.7%,40,40,8.214285714285714,2566.9642857142853,38.04347826086957
圭亚那,64,137,8,62,11,8%,73.8,19,5.636363636363637,880.6818181818182,27.721774193548388
叙利亚,76,121,20,41,4,3.3%,1827,1,10.25,1348.6842105263158,12.83697047496791
马拉维,64,101,19,33,4,4%,1809.2,1,8.25,1289.0625,18.93939393939394
博茨瓦纳,15,35,5,19,1,2.9%,225,2,19.0,12666.666666666666,35.08771929824561
