地区,现存确诊,累计确诊,新增确诊,累计治愈,累计死亡,死亡率,人口数（万）,每10万人确诊,治愈死亡比,万人确诊治愈死亡比,万人确诊死亡治愈比
科特迪瓦,1017,1971,55,930,24,1.2%,2490,8,38.75,381.0226155358899,0.2537507533225489
苏丹,1668,1964,157,205,91,4.6%,4312,5,2.2527472527472527,13.505678973304873,2.661285605661812
古巴,365,1830,26,1386,79,4.3%,1122,16,17.544303797468356,480.6658574648864,1.5616043013303287
爱沙尼亚,780,1766,7,923,63,3.6%,130,136,14.65079365079365,187.83068783068782,0.875072922743562
北马其顿,393,1723,29,1235,95,5.5%,210,82,13.0,330.7888040712468,1.9573302016050107
立陶宛,504,1523,6,965,54,3.5%,290,53,17.87037037037037,354.5708406819518,1.1102886750555145
危地马拉,1360,1518,143,129,29,1.9%,1658.2,9,4.448275862068965,32.7079107505071,1.652986776105791
斯洛伐克,322,1480,8,1131,27,1.8%,550,27,41.888888888888886,1300.8971704623877,0.7413875479842497
斯洛文尼亚,1094,1464,1,267,103,7%,210,70,2.592233009708738,23.695000088745317,3.5262138049558707
刚果,1036,1299,73,212,51,3.9%,8130,2,4.1568627450980395,40.124157771216595,2.3220660013112844
索马里,1096,1284,65,135,53,4.1%,1518,8,2.547169811320755,23.240600468255064,3.5820492024871586
萨尔瓦多,771,1210,75,416,23,1.9%,642,19,18.08695652173913,234.5908757683415,0.7171006684625362
马约特岛,567,1210,67,627,16,1.3%,21.6,560,39.1875,691.1375661375662,0.45005892959109334
吉尔吉斯斯坦,352,1111,38,745,14,1.3%,640,17,53.214285714285715,1511.7694805194806,0.533862111043319
加蓬,912,1104,141,182,10,0.9%,203,54,18.2,199.56140350877192,0.6024677077308657
马尔代夫,933,982,51,45,4,0.4%,44,223,11.25,120.57877813504822,0.9527212099559367
拉脱维亚,324,970,11,627,19,2%,190,51,33.0,1018.5185185185185,0.9352787130564909
斯里兰卡,471,925,25,445,9,1%,2100,4,49.44444444444444,1049.7758905402218,0.4293995562871251
阿尔巴尼亚,180,916,18,705,31,3.4%,290,32,22.741935483870968,1263.4408602150538,2.442868400315209
几内亚比绍,884,913,16,26,3,0.3%,160,57,8.666666666666666,98.0392156862745,1.305255830142708
塞浦路斯,409,907,2,481,17,1.9%,120,76,28.294117647058822,691.7877175320006,0.8641328934727468
黎巴嫩,619,891,8,246,26,2.9%,610,15,9.461538461538462,152.85199453212377,1.7074484153565284
尼日尔,149,876,6,677,50,5.7%,2150,4,13.54,908.7248322147651,4.956727766597603
哥斯达黎加,287,830,11,535,8,1%,500,17,66.875,2330.1393728222997,0.5210198964472956
马里,297,779,28,436,46,5.9%,1951.7,4,9.478260869565217,319.1333626116235,3.5523430018842865
布基纳法索,130,773,7,592,51,6.6%,1919,4,11.607843137254902,892.9110105580694,6.626819126819126
安道尔,116,761,2,596,49,6.4%,7.3,1048,12.16326530612245,1048.557353976073,7.087479750057858
肯尼亚,432,758,21,284,42,5.5%,5140,1,6.761904761904762,156.52557319223985,3.423317683881064
巴拉圭,559,754,3,184,11,1.5%,705.3,11,16.727272727272727,299.2356480728574,1.0694563272925255
乌拉圭,158,724,2,547,19,2.6%,350,21,28.789473684210527,1822.1185876082614,2.198412514752505
格鲁吉亚,266,671,5,393,12,1.8%,390,17,32.75,1231.203007518797,1.1479079377833898
赞比亚,509,668,208,152,7,1%,1760,4,21.714285714285715,426.6067920291889,0.9047668286630132
圣马力诺,422,652,5,189,41,6.3%,3.2,2038,4.609756097560975,109.23592648248756,5.1405501642468465
约旦,184,586,6,393,9,1.5%,1010,6,43.666666666666664,2373.1884057971015,1.244606704281447
赤道几内亚,563,583,61,13,7,1.2%,130,45,1.8571428571428572,32.98655163664045,9.564148107664982
马耳他,68,532,14,458,6,1.1%,40,133,76.33333333333333,11225.490196078432,1.9265348060621628
牙买加,387,509,2,113,9,1.8%,284,18,12.555555555555555,324.4329600918748,2.058036633052068
委内瑞拉,225,455,17,220,10,2.2%,3280,1,22.0,977.7777777777778,2.0202020202020203
塞拉利昂,285,408,70,97,26,6.4%,760,5,3.730769230769231,130.90418353576248,9.404955688189546
乍得,270,399,15,83,46,11.5%,1490,3,1.8043478260869565,66.82769726247987,20.526550647032575
马恩岛,37,332,1,272,23,6.9%,8.5,392,11.826086956521738,3196.239717978848,22.853736089030207
佛得角,246,315,19,67,2,0.6%,54,58,33.5,1361.7886178861788,1.2134449702705983
海地,235,273,15,18,20,7.3%,1200,2,0.9,38.297872340425535,47.28132387706856
多哥,131,238,20,96,11,4.6%,425,6,8.727272727272727,666.2040249826509,8.746819338422393
南苏丹,227,231,9,3,1,0.4%,1253,2,3.0,132.15859030837004,14.684287812041115
利比里亚,90,215,1,105,20,9.3%,470,5,5.25,583.3333333333334,21.16402116402116
马提尼克,84,189,2,91,14,7.4%,38,50,6.5,773.8095238095239,18.315018315018314
斯威士兰,137,187,3,48,2,1.1%,139,13,24.0,1751.8248175182482,3.0413625304136254
开曼群岛,38,93,1,54,1,1.1%,6.4,145,54.0,14210.526315789473,4.8732943469785575
