地区,现存确诊,累计确诊,新增确诊,累计治愈,累计死亡,死亡率,人口数（万）,每10万人确诊,治愈死亡比,万人确诊治愈死亡比,万人确诊死亡治愈比
美国,1142593,1621196,28223,382244,96359,5.9%,32910,493,3.966873877894125,0.034718170668769414,0.0022062770535871937
俄罗斯,223374,326448,8849,99825,3249,1%,14390,227,30.72483841181902,1.375488571266979,0.0014570611250663168
巴西,166002,312074,18508,125960,20112,6.4%,21240,147,6.262927605409706,0.3772802499614285,0.0096185429346792
西班牙,55219,280117,593,196958,27940,10%,4640,604,7.049319971367216,1.276611306138687,0.02569000795586813
英国,212948,250908,2615,1918,36042,14.4%,6700,374,0.05321569280284113,0.002498999417831636,0.8824431047244362
意大利,60960,228006,642,134560,32486,14.2%,5920,385,4.142091978082867,0.6794770305254046,0.03960365815598853
法国,89753,181826,251,63858,28215,15.5%,6550,278,2.263264221158958,0.2521658575377935,0.0492284053847306
德国,11342,179742,504,159999,8401,4.7%,8240,218,19.04523271039162,16.79177632727175,0.04629393243353336
土耳其,34309,153548,961,114990,4249,2.8%,8300,185,27.062838314897622,7.887970595149268,0.010770071765659684
伊朗,22076,131652,2392,102276,7300,5.5%,8280,159,14.01041095890411,6.346444536557397,0.032331714876779036
印度,66898,119524,10437,49026,3600,3%,136870,9,13.618333333333334,2.035686168993592,0.010976475331493122
秘鲁,62034,108769,4749,43587,3148,2.9%,3290,331,13.845933926302415,2.2319911542545077,0.011642545918890853
加拿大,33457,81324,1191,41715,6152,7.6%,3730,218,6.780721716514955,2.0266974673506155,0.04407954292523319
沙特阿拉伯,28352,67719,2532,39003,364,0.5%,3410,199,107.1510989010989,37.79313589908963,0.0032916956263536828
墨西哥,12400,59567,2248,40657,6510,10.9%,13230,45,6.24531490015361,5.036544274317428,0.12912905526723564
智利,33000,57581,3964,23992,589,1%,1830,315,40.73344651952462,12.343468642280186,0.007439348469691917
比利时,32176,56511,252,15123,9212,16.3%,1160,487,1.6416630481980026,0.5102135281570123,0.18931451966245427
巴基斯坦,34426,50694,2193,15201,1067,2.1%,20460,25,14.246485473289598,4.13829241657166,0.020389458687312585
荷兰,38778,44888,253,322,5788,12.9%,1710,263,0.05563234277816172,0.01434636721289435,4.6354002990105485
卡塔尔,31346,38651,1554,7288,17,0%,270,1432,428.70588235294116,136.7657380057874,0.0007441464737997758
厄瓜多尔,28810,35306,452,3557,2939,8.3%,1710,206,1.2102756039469207,0.4200887205647069,0.2867955857875466
白俄罗斯,21280,34303,945,12833,190,0.6%,940,365,67.5421052631579,31.739711119905028,0.006957509100421902
瑞典,23330,32172,649,4971,3871,12%,1010,319,1.2841642986308448,0.5504347615220081,0.3337833502035768
瑞士,904,30707,36,27900,1903,6.2%,860,357,14.66106148187073,162.1798836490125,0.7545120055825166
新加坡,18286,30426,448,12117,23,0.1%,590,516,526.8260869565217,288.10351468693085,0.001038039817600698
孟加拉国,23583,30205,1773,6190,432,1.4%,16470,18,14.328703703703704,6.075861299963408,0.029593344292461157
葡萄牙,22183,29912,252,6452,1277,4.3%,1030,290,5.052466718872357,2.277630040514068,0.08922288446671924
阿联酋,13906,26898,894,12755,237,0.9%,970,277,53.81856540084388,38.701686610703206,0.013361821262468848
