地区,现存确诊,累计确诊,新增确诊,累计治愈,累计死亡,死亡率,人口数（万）,每10万人确诊,治愈死亡比,万人确诊治愈死亡比,万人确诊死亡治愈比
韩国,781,11110,32,10066,263,2.4%,5130,22,38.27376425855513,490.0610020301553,0.33453979662524397
塞尔维亚,5595,10733,34,4904,234,2.2%,870,123,20.957264957264957,37.457131290911455,0.08528355689287948
巴拿马,3366,9726,120,6081,279,2.9%,420,232,21.795698924731184,64.75252205802491,0.1363060360709741
阿根廷,5544,8809,438,2872,393,4.5%,4510,20,7.307888040712468,13.181616235051349,0.2468225831735581
捷克,2649,8683,77,5731,303,3.5%,1060,82,18.914191419141915,71.4012511103885,0.19958608612277942
挪威,8002,8267,7,32,233,2.8%,540,153,0.13733905579399142,0.17163091201448566,9.09928767808048
阿富汗,7028,8145,581,930,187,2.3%,3680,22,4.973262032085562,7.076354627327208,0.2861059601838422
巴林,4568,7532,190,2952,12,0.2%,160,471,246.0,538.5288966725044,0.008898950635741034
阿尔及利亚,3070,7377,176,3746,561,7.6%,4270,17,6.677361853832442,21.750364344731082,0.48781675480990794
澳大利亚,537,7079,8,6442,100,1.4%,2510,28,64.42,1199.6275605214153,0.2890713121582816
摩洛哥,2817,7048,93,4037,194,2.8%,3660,19,20.809278350515463,73.87035268198602,0.1705910072686718
马来西亚,1189,7009,37,5706,114,1.6%,3250,22,50.05263157894737,420.96410074808557,0.16803170316049948
哈萨克斯坦,3336,6969,311,3598,35,0.5%,1860,37,102.8,308.1534772182254,0.029159551736043073
尼日利亚,4475,6401,216,1734,192,3%,20100,3,9.03125,20.181564245810055,0.24743384044383446
芬兰,1098,6399,19,5000,301,4.7%,560,114,16.611295681063122,151.28684591132168,0.5482695810564663
摩尔多瓦,3611,6340,202,2508,221,3.5%,400,159,11.34841628959276,31.427350566582,0.2440266472682045
加纳,4292,6096,183,1773,31,0.5%,2950,21,57.193548387096776,133.25617051979677,0.04073739414191016
阿曼,4354,6043,292,1661,28,0.5%,500,121,59.32142857142857,136.24581665463614,0.03871684628056937
亚美尼亚,2785,5271,218,2419,67,1.3%,290,182,36.1044776119403,129.63905785256838,0.09945204889775217
玻利维亚,3759,4481,175,533,189,4.2%,1121,40,2.82010582010582,7.502276722814099,0.9433270095485656
卢森堡,131,3958,11,3718,109,2.8%,60,660,34.11009174311926,2603.8237971846766,2.237926489247687
伊拉克,1114,3611,57,2366,131,3.6%,4040,9,18.061068702290076,162.12808529883372,0.4970171383650185
匈牙利,1674,3598,21,1454,470,13.1%,970,37,3.0936170212765957,18.480388418617657,1.9309809876433652
阿塞拜疆,1279,3518,131,2198,41,1.2%,1000,35,53.609756097560975,419.1536833272946,0.14584301173644956
泰国,90,3034,2,2888,56,1.8%,6930,4,51.57142857142857,5730.15873015873,2.154509079716836
洪都拉斯,2459,2955,152,349,147,5%,911,32,2.3741496598639458,9.654939649711045,1.7129054021773709
乌兹别克斯坦,529,2880,46,2338,13,0.5%,3280,9,179.84615384615384,3399.73825796132,0.10510979121961316
几内亚,1320,2863,67,1525,18,0.6%,1270,23,84.72222222222223,641.8350168350169,0.08941877794336811
希腊,1301,2840,4,1374,165,5.8%,1110,26,8.327272727272728,64.00670812661589,0.9230387105652689
苏丹,2331,2728,137,286,111,4.1%,4312,6,2.5765765765765765,11.05352456703808,1.665001665001665
塞内加尔,1498,2714,73,1186,30,1.1%,1670,16,39.53333333333333,263.9074321317312,0.1688592096938695
波斯尼亚和黑塞哥维那,645,2338,17,1557,136,5.8%,350,67,11.448529411764707,177.49658002735978,1.3542242336435104
保加利亚,1492,2292,24,684,116,5.1%,700,33,5.896551724137931,39.52112415642045,1.136666509885079
克罗地亚,169,2232,4,1967,96,4.3%,410,54,20.489583333333332,1212.4013806706114,2.8878868189024223
科特迪瓦,1075,2153,34,1050,28,1.3%,2490,9,37.5,348.83720930232556,0.248062015503876
危地马拉,1935,2133,89,155,43,2%,1658.2,13,3.604651162790698,18.62868817979689,1.4336917562724014
古巴,270,1887,6,1538,79,4.2%,1122,17,19.468354430379748,721.0501640881388,1.9024225786254396
北马其顿,381,1858,22,1367,110,5.9%,210,88,12.427272727272728,326.1751371987592,2.112025682232296
爱沙尼亚,774,1794,7,956,64,3.6%,130,138,14.9375,192.99095607235142,0.8649303190511713
刚果,1368,1731,91,302,61,3.5%,8130,2,4.950819672131147,36.19020228166043,1.4765113667170133
吉布提,578,1618,100,1033,7,0.4%,94,172,147.57142857142858,2553.1389026198713,0.11723839926039319
立陶宛,468,1577,15,1049,60,3.8%,290,54,17.483333333333334,373.5754985754986,1.2221651878467894
萨尔瓦多,1009,1571,85,531,31,2%,642,24,17.129032258064516,169.76246043671472,0.5785967721765877
新西兰,40,1503,4,1442,21,1.4%,480,31,68.66666666666667,17166.666666666668,3.6407766990291264
加蓬,1172,1502,112,318,12,0.8%,203,74,26.5,226.10921501706486,0.32197823427136324
索马里,1265,1502,47,178,59,3.9%,1518,10,3.016949152542373,23.849400415354726,2.6202424834569435
斯洛文尼亚,23,1468,1,1340,105,7.2%,210,70,12.761904761904763,5548.654244306419,34.06878650227126
吉尔吉斯斯坦,346,1270,27,910,14,1.1%,640,20,65.0,1878.6127167630057,0.444642063139173
马尔代夫,1091,1186,37,91,4,0.3%,44,270,22.75,208.5242896425298,0.40289682819472006
突尼斯,171,1044,6,826,47,4.5%,1180,9,17.574468085106382,1027.746671643648,3.327527859196012
几内亚比绍,990,1038,6,42,6,0.6%,160,65,7.0,70.70707070707071,1.443001443001443
斯里兰卡,449,1027,34,569,9,0.9%,2100,5,63.22222222222222,1408.0673100717645,0.35227668593750616
拉脱维亚,301,1016,3,694,21,2.1%,190,53,33.04761904761905,1097.9275431102676,1.0052945513035318
阿尔巴尼亚,175,964,1,758,31,3.2%,290,33,24.451612903225808,1397.2350230414747,2.3369770071617038
肯尼亚,555,963,51,358,50,5.2%,5140,2,7.16,129.00900900900902,2.516482963410337
黎巴嫩,684,961,23,251,26,2.7%,610,16,9.653846153846153,141.13810166441746,1.5144101954754086
塞浦路斯,386,918,1,515,17,1.9%,120,77,30.294117647058822,784.8217007010059,0.8551738014990694
尼日尔,125,914,5,734,55,6%,2150,4,13.345454545454546,1067.6363636363637,5.994550408719346
马里,319,901,27,529,53,5.9%,1951.7,5,9.981132075471699,312.8881528361034,3.14072212905405
哥斯达黎加,295,882,3,577,10,1.1%,500,18,57.7,1955.9322033898304,0.5874922891637047
赞比亚,628,832,11,197,7,0.8%,1760,5,28.142857142857142,448.1346678798908,0.5658120210805393
巴拉圭,588,829,2,230,11,1.3%,705.3,12,20.90909090909091,355.59678416821276,0.8133688257911861
赤道几内亚,796,825,125,22,7,0.8%,130,63,3.142857142857143,39.48312993539124,3.9972590223846507
委内瑞拉,486,749,77,253,10,1.3%,3280,2,25.3,520.5761316872428,0.8132858374404268
乌拉圭,139,738,3,579,20,2.7%,350,21,28.95,2082.73381294964,2.4850585852561475
格鲁吉亚,226,713,1,475,12,1.7%,390,18,39.583333333333336,1751.4749262536875,1.1178388448998602
圣马力诺,403,655,1,211,41,6.3%,3.2,2047,5.146341463414634,127.70078072989168,4.821657474157092
约旦,223,649,16,417,9,1.4%,1010,6,46.333333333333336,2077.727952167414,0.9678355969932574
海地,553,596,77,21,22,3.7%,1200,5,0.9545454545454546,17.261219792865365,18.94428657538965
马耳他,113,584,11,465,6,1%,40,146,77.5,6858.407079646017,1.1418783899514702
乍得,350,545,16,139,56,10.3%,1490,4,2.482142857142857,70.91836734693878,11.510791366906474
塞拉利昂,334,534,14,167,33,6.2%,760,7,5.0606060606060606,151.51515151515153,5.916311090394062
尼泊尔,380,427,45,45,2,0.5%,2898,1,22.5,592.1052631578947,1.169590643274854
巴勒斯坦,43,391,7,346,2,0.5%,505.2,8,173.0,40232.558139534885,1.3442667025137784
马达加斯加,238,371,4,131,2,0.5%,2520,1,65.5,2752.1008403361348,0.6414779652318943
多哥,219,338,29,107,12,3.6%,425,8,8.916666666666666,407.15372907153727,5.1209832287799255
圣多美和普林西比,239,251,11,4,8,3.2%,20.4,123,0.5,20.920502092050206,83.68200836820083
利比里亚,85,233,7,125,23,9.9%,470,5,5.434782608695652,639.386189258312,21.64705882352941
法属圭亚那,81,218,13,136,1,0.5%,29,75,136.0,16790.123456790123,0.9077705156136529
斯威士兰,119,208,2,87,2,1%,139,15,43.5,3655.4621848739494,1.9318072056408768
毛里塔尼亚,120,131,19,7,4,3.1%,450,3,1.75,145.83333333333334,47.61904761904761
圭亚那,69,125,7,46,10,8%,73.8,17,4.6,666.6666666666666,31.505986137366097
百慕大群岛,39,125,2,77,9,7.2%,6.5,191,8.555555555555555,2193.732193732194,29.97002997002997
摩纳哥,6,97,1,87,4,4.1%,3.8,253,21.75,36250.0,76.62835249042145
冈比亚,10,24,1,13,1,4.2%,210,1,13.0,13000.0,76.92307692307693
