地区,现存确诊,累计确诊,新增确诊,累计治愈,累计死亡,死亡率,人口数（万）,每10万人确诊,治愈死亡比,万人确诊治愈死亡比,万人确诊死亡治愈比
墨西哥,8874,29616,1609,17781,2961,10%,13230,22,6.005065856129686,6.7670338698779435,0.18765614959469124
葡萄牙,23732,27268,533,2422,1114,4.1%,1030,265,2.1741472172351886,0.9161247333706339,0.19381023688273527
巴基斯坦,17803,25932,1523,7530,599,2.3%,20460,13,12.570951585976628,7.061142271514143,0.04468262246563187
瑞典,17119,25265,705,4971,3175,12.6%,1010,250,1.5656692913385826,0.9145798769429188,0.37309684328460174
智利,12632,24581,1533,11664,285,1.2%,1830,134,40.92631578947368,32.3989200359988,0.019343062364313508
爱尔兰,3872,22385,137,17110,1403,6.3%,480,466,12.195295794725588,31.496115172328484,0.21177384063256227
新加坡,19975,21707,741,1712,20,0.1%,590,368,85.6,42.85356695869837,0.005848432035371317
卡塔尔,17819,20201,918,2370,12,0.1%,270,748,197.5,110.83674729221617,0.0028415125086932525
白俄罗斯,14985,20168,913,5067,116,0.6%,940,215,43.68103448275862,29.149839494667077,0.015277431236907587
阿联酋,12782,16793,502,3837,174,1%,970,173,22.051724137931036,17.252170347309526,0.03547795968455934
以色列,5157,16409,32,11007,245,1.5%,860,191,44.926530612244896,87.11756954090536,0.04316184357728601
奥地利,1324,15774,68,13836,614,3.9%,880,179,22.534201954397393,170.19789995768423,0.33517362211979956
日本,9816,15649,97,5238,595,3.8%,12690,12,8.803361344537816,8.96837952785026,0.11572226407672848
波兰,9260,15200,251,5184,756,5%,3800,40,6.857142857142857,7.405121875964208,0.15748740100791936
罗马尼亚,7490,14811,392,6423,898,6.1%,1950,76,7.152561247216036,9.549480970915935,0.18666229319823804
乌克兰,11128,14195,507,2706,361,2.5%,4380,32,7.49584487534626,6.736021634926546,0.11988429471903371
孟加拉国,11018,13134,706,1910,206,1.6%,16470,8,9.271844660194175,8.415179397526025,0.09788836734558111
印度尼西亚,9675,13112,338,2494,943,7.2%,26950,5,2.64475079533404,2.7335925533168375,0.3908087420144264
韩国,1082,10822,12,9484,256,2.4%,5130,21,37.046875,342.39256007393715,0.2494716268902348
菲律宾,8033,10463,339,1734,696,6.7%,10810,10,2.4913793103448274,3.1014307361444384,0.49966896930783355
丹麦,1680,10416,145,8214,522,5%,580,180,15.735632183908047,93.66447728516695,0.3782740269226756
塞尔维亚,7281,9943,57,2453,209,2.1%,870,114,11.736842105263158,16.119821597669493,0.11701935684929693
哥伦比亚,6749,9456,497,2300,407,4.3%,4980,19,5.651105651105651,8.373248853319975,0.2621966539326277
多米尼加共和国,6658,9095,288,2064,373,4.1%,1083.5,84,5.533512064343164,8.311072490752725,0.2714284383652236
南非,4918,8232,236,3153,161,2%,5810,14,19.58385093167702,39.82076236615905,0.10382773521270564
捷克,3392,8034,80,4372,270,3.4%,1060,76,16.192592592592593,47.737596086652694,0.1820655457542854
挪威,7785,8034,41,32,217,2.7%,540,149,0.14746543778801843,0.18942252766604809,8.710661528580603
埃及,5612,7981,387,1887,482,6%,10120,8,3.9149377593360994,6.976011688054347,0.45515306929922666
巴拿马,6757,7868,208,886,225,2.9%,420,187,3.937777777777778,5.827701313863812,0.37583297114170705
科威特,4695,7208,278,2466,47,0.7%,420,172,52.46808510638298,111.75310991774863,0.0405946862419426
澳大利亚,738,6914,21,6079,97,1.4%,2510,28,62.670103092783506,849.1883887911044,0.21621371008906667
马来西亚,1564,6535,39,4864,107,1.6%,3250,20,45.45794392523364,290.6518153787317,0.1406544454166106
芬兰,1978,5738,100,3500,260,4.5%,560,102,13.461538461538462,68.05631173679707,0.37555972844142715
摩洛哥,3174,5661,123,2302,185,3.3%,3660,15,12.443243243243243,39.2036649125496,0.2531975428068084
阿根廷,3488,5371,188,1601,282,5.3%,4510,12,5.677304964539007,16.276677077233394,0.5049882814066896
阿尔及利亚,2376,5182,185,2323,483,9.3%,4270,12,4.809523809523809,20.242103575436907,0.875087508750875
哈萨克斯坦,3181,4794,186,1582,31,0.6%,1860,26,51.03225806451613,160.4283497784223,0.06160153662052381
摩尔多瓦,2713,4605,129,1747,145,3.1%,400,115,12.048275862068966,44.40942079642081,0.30593228009640455
巴林,2369,4404,289,2027,8,0.2%,160,275,253.375,1069.544111439426,0.016659853480753602
卢森堡,254,3859,8,3505,100,2.6%,60,643,35.05,1379.9212598425195,1.123254742943152
阿富汗,2989,3563,171,468,106,3%,3680,10,4.415094339622642,14.771141986024228,0.7577642238063783
尼日利亚,2818,3526,195,601,107,3%,20100,2,5.616822429906542,19.931946167163034,0.6317835544969409
匈牙利,1921,3178,39,865,392,12.3%,970,33,2.2066326530612246,11.486895643213037,2.3590795978732175
阿曼,2072,3112,55,1025,15,0.5%,500,62,68.33333333333333,329.7940797940798,0.07062811940860722
亚美尼亚,1768,3029,102,1218,43,1.4%,290,104,28.325581395348838,160.21256445333051,0.19968199481384064
泰国,161,3000,3,2784,55,1.8%,6930,4,50.61818181818182,3143.9864483342744,1.2270650389091167
希腊,1156,2678,15,1374,148,5.5%,1110,24,9.283783783783784,80.30954830262789,0.931788076134641
伊拉克,815,2543,63,1626,102,4%,4040,6,15.941176470588236,195.59725730783111,0.7697009485432278
乌兹别克斯坦,583,2314,38,1721,10,0.4%,3280,7,172.1,2951.9725557461406,0.09966681384132843
喀麦隆,1157,2267,2,1002,108,4.8%,2405,9,9.277777777777779,80.188226255642,0.9315854030918285
阿塞拜疆,625,2204,77,1551,28,1.3%,1000,22,55.392857142857146,886.2857142857143,0.28884590586718245
克罗地亚,398,2125,6,1641,86,4%,410,52,19.08139534883721,479.43204394063343,1.3167605241319333
玻利维亚,1760,2081,84,219,102,4.9%,1121,19,2.1470588235294117,12.199197860962567,2.6463262764632622
波斯尼亚和黑塞哥维那,1012,2070,40,960,98,4.7%,350,59,9.795918367346939,96.79761232556264,1.0087285902503293
几内亚,1287,1927,71,629,11,0.6%,1270,15,57.18181818181818,444.30317157589883,0.13588248882366527
保加利亚,1380,1865,53,401,84,4.5%,700,27,4.773809523809524,34.592822636300895,1.5179442697603818
冰岛,36,1801,2,1755,10,0.6%,30,600,175.5,48750.0,1.5827793605571383
古巴,625,1729,18,1031,73,4.2%,1122,15,14.123287671232877,225.97260273972603,1.1328806983511155
爱沙尼亚,1396,1725,7,273,56,3.2%,130,133,4.875,34.921203438395416,1.4693997502020424
洪都拉斯,1426,1685,191,154,105,6.2%,911,18,1.4666666666666666,10.285179990649835,4.781333673339283
北马其顿,397,1586,33,1099,90,5.7%,210,76,12.21111111111111,307.5846627483907,2.06278664139371
科特迪瓦,809,1571,52,742,20,1.3%,2490,6,37.1,458.5908529048208,0.3331789604150078
塞内加尔,927,1551,59,611,13,0.8%,1670,9,47.0,507.0118662351672,0.22952098969450754
新西兰,122,1490,1,1347,21,1.4%,480,31,64.14285714285714,5257.611241217798,1.2778852824126474
斯洛伐克,524,1455,16,905,26,1.8%,550,26,34.80769230769231,664.2689371697005,0.5482687360296908
斯洛文尼亚,1103,1449,1,247,99,6.8%,210,69,2.494949494949495,22.619669038526702,3.6338142937369926
立陶宛,622,1436,5,765,49,3.4%,290,50,15.612244897959183,251.0007218321412,1.0297795431141374
吉布提,331,1133,4,799,3,0.3%,94,121,266.3333333333333,8046.324269889224,0.11343484491566118
突尼斯,382,1026,3,600,44,4.3%,1180,9,13.636363636363637,356.9728700618753,1.9197207678883073
苏丹,786,930,152,92,52,5.6%,4312,2,1.7692307692307692,22.509297318457623,7.191060958070582
拉脱维亚,446,928,9,464,18,1.9%,190,49,25.77777777777778,577.9770802192327,0.8698005257460956
索马里,778,928,38,106,44,4.7%,1518,6,2.409090909090909,30.96517878008881,5.335402822913131
吉尔吉斯斯坦,244,906,24,650,12,1.3%,640,14,54.166666666666664,2219.945355191257,0.7566204287515764
刚果,742,897,66,119,36,4%,8130,1,3.3055555555555554,44.54926624737945,4.077102539128859
塞浦路斯,474,889,5,400,15,1.7%,120,74,26.666666666666668,562.5879043600563,0.7911392405063291
马约特岛,492,854,115,352,10,1.2%,21.6,395,35.2,715.4471544715448,0.577420546932742
阿尔巴尼亚,199,850,10,620,31,3.6%,290,29,20.0,1005.0251256281407,2.512562814070352
危地马拉,719,832,35,90,23,2.8%,1658.2,5,3.9130434782608696,54.42341416218178,3.5543192705918716
斯里兰卡,583,824,30,232,9,1.1%,2100,4,25.77777777777778,442.15742328949875,0.6654048618915243
黎巴嫩,547,796,34,223,26,3.3%,610,13,8.576923076923077,156.79932498945294,2.131479492707881
尼日尔,153,781,7,586,42,5.4%,2150,4,13.952380952380953,911.9203236850295,4.684467643712775
哥斯达黎加,314,765,6,445,6,0.8%,500,15,74.16666666666667,2361.995753715499,0.4293995562871252
安道尔,179,752,1,526,47,6.3%,7.3,1036,11.191489361702128,625.222869368834,4.991821908787731
萨尔瓦多,470,742,62,257,15,2%,642,12,17.133333333333333,364.5390070921985,1.2418246543588045
布基纳法索,126,736,41,562,48,6.5%,1919,4,11.708333333333334,929.2328042328043,6.7785121165904085
乌拉圭,175,684,3,492,17,2.5%,350,20,28.941176470588236,1653.781512605042,1.9744483159117305
马里,347,650,19,271,32,4.9%,1951.7,3,8.46875,244.05619596541788,3.402915873539139
马尔代夫,625,648,68,20,3,0.5%,44,147,6.666666666666667,106.66666666666666,2.4
格鲁吉亚,326,623,5,288,9,1.4%,390,16,32.0,981.5950920245399,0.9585889570552147
圣马力诺,475,622,19,106,41,6.6%,3.2,1944,2.5853658536585367,54.42875481386393,8.14299900695134
肯尼亚,381,607,25,197,29,4.8%,5140,1,6.793103448275862,178.29667843243732,3.8637302316905817
加蓬,386,504,42,110,8,1.6%,203,25,13.75,356.2176165803109,1.8841262364578426
约旦,104,494,2,381,9,1.8%,1010,5,42.333333333333336,4070.5128205128203,2.271350696547547
马耳他,65,489,2,419,5,1%,40,122,83.8,12892.307692307691,1.8358729575913346
牙买加,421,488,5,58,9,1.8%,284,17,6.444444444444445,153.07468989179202,3.685805553280367
巴拉圭,304,462,9,148,10,2.2%,705.3,7,14.8,486.842105263158,2.2226173541963017
委内瑞拉,186,381,12,185,10,2.6%,3280,1,18.5,994.6236559139785,2.906131938390003
巴勒斯坦,197,375,3,176,2,0.5%,505.2,7,88.0,4467.005076142132,0.5768343331795108
马恩岛,35,329,1,271,23,7%,8.5,389,11.782608695652174,3366.4596273291922,24.248813916710596
贝宁,178,242,44,62,2,0.8%,1120,2,31.0,1741.5730337078653,1.812250815512867
塞拉利昂,161,231,6,54,16,6.9%,760,3,3.375,209.6273291925466,18.40349666436623
佛得角,178,218,27,38,2,0.9%,54,40,19.0,1067.4157303370787,2.956830277942046
利比里亚,90,189,8,79,20,10.6%,470,4,3.95,438.8888888888889,28.129395218002813
赞比亚,46,153,7,103,4,2.6%,1760,1,25.75,5597.826086956522,8.442380751371887
斯威士兰,139,153,4,12,2,1.3%,139,11,6.0,431.6546762589928,11.990407673860911
文莱,9,141,2,131,1,0.7%,40,35,131.0,145555.55555555556,8.481764206955047
海地,101,129,7,16,12,9.3%,1200,1,1.3333333333333333,132.013201320132,74.25742574257426
百慕大群岛,50,118,3,61,7,5.9%,6.5,181,8.714285714285714,1742.8571428571427,22.950819672131146
巴哈马,55,92,3,26,11,12%,37.2,25,2.3636363636363638,429.75206611570246,76.92307692307692
利比亚,37,64,1,24,3,4.7%,627.7,1,8.0,2162.162162162162,33.78378378378378
