地区,现存确诊,累计确诊,新增确诊,累计治愈,累计死亡,死亡率,人口数（万）,每10万人确诊,治愈死亡比,万人确诊治愈死亡比,万人确诊死亡治愈比
阿富汗,15451,17267,742,1522,294,1.7%,3680,47,5.1768707482993195,3.3505085420356733,0.12501901862451695
日本,1655,17019,51,14459,905,5.3%,12690,13,15.976795580110497,96.5365291849577,0.378191987386357
奥地利,461,16759,26,15629,669,4%,880,190,23.361733931240657,506.7621243219231,0.9285258548648857
巴拿马,4229,14095,258,9514,352,2.5%,420,336,27.02840909090909,63.912057438895935,0.08748665890587097
阿曼,10625,13537,576,2845,67,0.5%,500,271,42.46268656716418,39.96488147497805,0.022164788586787967
巴林,4884,12311,507,7407,20,0.2%,160,769,370.35,758.2923832923834,0.005528559599033475
丹麦,667,11934,35,10687,580,4.9%,580,206,18.425862068965518,276.2498061314171,0.8136663398440201
哈萨克斯坦,5791,11796,263,5961,44,0.4%,1860,63,135.47727272727272,233.9445220640178,0.012746178311908312
韩国,850,11590,49,10467,273,2.4%,5130,23,38.34065934065934,451.0665804783452,0.30684672837320653
塞尔维亚,4443,11454,24,6766,245,2.1%,870,132,27.616326530612245,62.15693569797939,0.08150003170184905
玻利维亚,9317,10991,549,1298,376,3.4%,1121,98,3.452127659574468,3.7051922932000303,0.31091169396763507
尼日利亚,7265,10819,241,3240,314,2.9%,20100,5,10.318471337579618,14.202988764734506,0.13339790811688035
亚美尼亚,6900,10524,517,3454,170,1.6%,290,363,20.31764705882353,29.445865302642794,0.07133086612455208
阿尔及利亚,2892,9626,113,6067,667,6.9%,4270,23,9.095952023988007,31.452116265518697,0.3801487356150465
捷克,2358,9374,35,6693,323,3.4%,1060,88,20.721362229102166,87.8768542370745,0.20466232174260274
摩尔多瓦,3376,8548,188,4863,309,3.6%,400,214,15.737864077669903,46.616895964662035,0.18821393382471177
挪威,491,8455,6,7727,237,2.8%,540,157,32.60337552742616,664.0198681756855,0.624677612318748
加纳,5273,8297,227,2986,38,0.5%,2950,28,78.57894736842105,149.02133011268927,0.02413437307599825
马来西亚,1324,7970,20,6531,115,1.4%,3250,25,56.791304347826085,428.9373440168133,0.1329934252676406
摩洛哥,1061,7910,40,6643,206,2.6%,3660,22,32.24757281553398,303.9356533038075,0.2922722507502955
伊拉克,3644,7387,519,3508,235,3.2%,4040,18,14.927659574468086,40.96503725155896,0.18383572377141413
澳大利亚,491,7229,17,6636,102,1.4%,2510,29,65.05882352941177,1325.0269557925003,0.3130489866420156
芬兰,1091,6911,2,5500,320,4.6%,560,123,17.1875,157.5389550870761,0.533288892592284
喀麦隆,2709,6585,188,3676,200,3%,2405,27,18.38,67.84791435954226,0.2008378150291757
阿塞拜疆,2300,5935,273,3564,71,1.2%,1000,59,50.19718309859155,218.24862216778936,0.08661494168740545
危地马拉,4639,5586,249,824,123,2.2%,1658.2,34,6.699186991869919,14.44101528749713,0.3217759100241306
洪都拉斯,4739,5527,160,563,225,4.1%,911,61,2.502222222222222,5.280063773416802,0.8433103190823884
苏丹,3378,5310,137,1625,307,5.8%,4312,12,5.293159609120521,15.669507427828659,0.5592749464863142
卢森堡,62,4020,1,3848,110,2.7%,60,670,34.981818181818184,5642.228739002932,4.610690094561062
塞内加尔,1824,3932,97,2063,45,1.1%,1670,24,45.84444444444444,251.34015594541907,0.11958823379340255
匈牙利,1207,3931,29,2190,534,13.6%,970,41,4.101123595505618,33.97782597767703,2.020179092281327
几内亚,1596,3886,42,2267,23,0.6%,1270,31,98.56521739130434,617.5765500708292,0.06356871446370668
乌兹别克斯坦,786,3815,77,3014,15,0.4%,3280,12,200.93333333333334,2556.403731976251,0.06331774872478055
吉布提,2147,3779,210,1607,25,0.7%,94,402,64.28,299.3945039590126,0.07245895852130395
刚果,2928,3495,131,492,75,2.1%,8130,4,6.56,22.40437158469945,0.5206250833000133
泰国,58,3084,1,2968,58,1.9%,6930,4,51.172413793103445,8822.82996432818,3.369272237196766
科特迪瓦,1490,3024,73,1501,33,1.1%,2490,12,45.484848484848484,305.26743949562746,0.1475526382858855
希腊,1384,2937,19,1374,179,6.1%,1110,26,7.675977653631285,55.462266283463045,0.9413046587744318
加蓬,2004,2803,148,779,20,0.7%,203,138,38.95,194.36127744510978,0.1281134777940909
萨尔瓦多,1477,2705,71,1179,49,1.8%,642,42,24.06122448979592,162.90605612590332,0.2813855424108309
保加利亚,1208,2560,19,1206,146,5.7%,700,37,8.26027397260274,68.37975142883063,1.002163575060679
波斯尼亚和黑塞哥维那,455,2551,11,1939,157,6.2%,350,73,12.35031847133758,271.43557079862813,1.7795510317428833
海地,2435,2507,102,24,48,1.9%,1200,21,0.5,2.0533880903490758,8.213552361396303
北马其顿,742,2492,76,1605,145,5.8%,210,119,11.068965517241379,149.17743284691886,1.2175563224760897
尼泊尔,2013,2300,288,278,9,0.4%,2898,8,30.88888888888889,153.44703869294034,0.16082514018591387
肯尼亚,1523,2093,72,499,71,3.4%,5140,4,7.028169014084507,46.146874682104446,0.9342387993320851
古巴,182,2092,9,1827,83,4%,1122,19,22.012048192771083,1209.4531974050044,2.4961355010616093
索马里,1649,2089,66,361,79,3.8%,1518,14,4.569620253164557,27.711463027074334,1.3270865075618732
马约特岛,489,1986,52,1473,24,1.2%,21.6,919,61.375,1255.1124744376277,0.3331958900286965
吉尔吉斯斯坦,586,1871,28,1265,20,1.1%,640,29,63.25,1079.3515358361774,0.2697999433420119
马尔代夫,1226,1841,12,608,7,0.4%,44,418,86.85714285714286,708.4595665346073,0.09390830256718469
委内瑞拉,1467,1819,152,334,18,1%,3280,6,18.555555555555557,126.48640460501402,0.36736343264391463
立陶宛,353,1684,4,1260,71,4.2%,290,58,17.746478873239436,502.733112556358,1.5962947974279418
斯里兰卡,849,1683,8,823,11,0.7%,2100,8,74.81818181818181,881.2506692365349,0.15742915330307833
埃塞俄比亚,1223,1486,87,246,17,1.1%,10500,1,14.470588235294118,118.32042710788322,0.5650506218880668
斯洛文尼亚,10,1477,2,1358,109,7.4%,210,70,12.458715596330276,12458.715596330276,80.26509572901327
马里,504,1351,36,769,78,5.8%,1951.7,7,9.85897435897436,195.61457061457062,2.0125085144590997
黎巴嫩,505,1256,9,724,27,2.1%,610,21,26.814814814814813,530.986431976531,0.7384716372189706
阿尔巴尼亚,253,1184,21,898,33,2.8%,290,41,27.21212121212121,1075.5779135225775,1.452503147090152
尼加拉瓜,702,1118,359,370,46,4.1%,615,18,8.043478260869565,114.57946240554935,1.771001771001771
哥斯达黎加,413,1105,21,682,10,0.9%,500,22,68.2,1651.3317191283295,0.3550304261075174
突尼斯,73,1087,2,965,49,4.5%,1180,9,19.693877551020407,2697.7914453452613,6.95578110582724
拉脱维亚,295,1079,5,760,24,2.2%,190,57,31.666666666666668,1073.446327683616,1.0704727921498662
巴拉圭,511,1013,18,491,11,1.1%,705.3,14,44.63636363636363,873.5100515922434,0.4384199345558606
尼日尔,47,960,2,848,65,6.8%,2150,4,13.046153846153846,2775.7774140752863,16.30871136089924
塞浦路斯,145,952,3,790,17,1.8%,120,79,46.470588235294116,3204.8681541582146,1.4840680925360106
塞拉利昂,371,909,31,491,47,5.2%,760,12,10.446808510638299,281.5851350576361,2.5801351551649363
马达加斯加,707,908,19,195,6,0.7%,2520,4,32.5,459.68882602545966,0.4352083560004352
布基纳法索,108,881,34,720,53,6%,1919,5,13.584905660377359,1257.861635220126,6.8158436213991775
安道尔,60,844,2,733,51,6%,7.3,1163,14.372549019607844,2395.424836601307,11.596180081855389
乌拉圭,112,826,1,691,23,2.8%,350,24,30.043478260869566,2682.4534161490683,2.9718833988009097
乍得,175,803,13,562,66,8.2%,1490,5,8.515151515151516,486.5800865800866,6.710726995424504
格鲁吉亚,147,800,2,640,13,1.6%,390,21,49.23076923076923,3349.0319204604916,1.3818027210884356
约旦,197,755,9,549,9,1.2%,1010,7,61.0,3096.446700507614,0.832154447865524
圣马力诺,246,672,1,384,42,6.3%,3.2,2100,9.142857142857142,371.66085946573753,4.446138211382114
毛里塔尼亚,582,668,58,55,31,4.6%,450,15,1.7741935483870968,30.484425230018847,9.684473601999375
马耳他,51,622,1,562,9,1.4%,40,156,62.44444444444444,12244.00871459695,3.140046054008792
牙买加,225,590,2,356,9,1.5%,284,21,39.55555555555556,1758.0246913580247,1.1235955056179774
法属圭亚那,309,517,18,207,1,0.2%,29,178,207.0,6699.0291262135925,0.15634038428466457
圣多美和普林西比,404,484,1,68,12,2.5%,20.4,237,5.666666666666667,140.26402640264027,4.368083867210251
留尼汪岛,65,477,6,411,1,0.2%,82.7,58,411.0,63230.76923076923,0.3743215422047539
佛得角,224,466,23,237,5,1.1%,54,86,47.4,2116.0714285714284,0.9418324291742012
巴勒斯坦,76,451,2,372,3,0.7%,505.2,9,124.0,16315.78947368421,1.061120543293718
多哥,202,445,1,230,13,2.9%,425,10,17.692307692307693,875.856816450876,2.7981058975462765
卢旺达,113,384,7,269,2,0.5%,1200,3,134.5,11902.654867256637,0.6579596670724085
马拉维,312,358,52,42,4,1.1%,1809.2,2,10.5,336.53846153846155,3.0525030525030523
利比里亚,116,311,23,167,28,9%,470,7,5.964285714285714,514.1625615763547,14.45385091885195
斯威士兰,93,294,8,198,3,1%,139,21,66.0,7096.774193548387,1.6291951775822744
贝宁,93,244,11,148,3,1.2%,1120,2,49.333333333333336,5304.659498207885,2.1795989537925022
津巴布韦,173,206,25,29,4,1.9%,1690,1,7.25,419.0751445086705,7.9728921666334465
利比亚,125,182,12,52,5,2.7%,627.7,3,10.4,832.0,7.6923076923076925
关岛,27,175,3,143,5,2.9%,16.6,106,28.6,10592.592592592593,12.950012950012951
开曼群岛,73,151,9,77,1,0.7%,6.4,235,77.0,10547.945205479453,1.7790428749332858
百慕大群岛,19,141,1,113,9,6.4%,6.5,216,12.555555555555555,6608.187134502924,41.91895668374476
苏里南,44,54,21,9,1,1.9%,59.7,9,9.0,2045.4545454545455,25.25252525252525
荷属安的列斯群岛,4,20,1,15,1,5%,17.6,11,15.0,37500.0,166.66666666666666
