地区,现存确诊,累计确诊,新增确诊,累计治愈,累计死亡,死亡率,人口数（万）,每10万人确诊,治愈死亡比,万人确诊治愈死亡比,万人确诊死亡治愈比
卡塔尔,26582,56910,2355,30290,38,0.1%,270,2108,797.1052631578947,299.86654998039825,0.00047195073808003335
孟加拉国,36722,47153,1764,9781,650,1.4%,16470,29,15.047692307692307,4.097732233454688,0.01809688270281632
荷兰,40164,46442,131,322,5956,12.8%,1710,272,0.05406312961719275,0.013460593969025185,4.605341701508288
白俄罗斯,23807,42556,894,18514,235,0.6%,940,453,78.78297872340426,33.0923588538683,0.005331665945182606
瑞典,28176,37542,637,4971,4395,11.7%,1010,372,1.1310580204778158,0.40142604361080914,0.3137876001078829
新加坡,14134,34884,506,20727,23,0.1%,590,591,901.1739130434783,637.5929765413034,0.0007851023939758643
阿联酋,16361,34557,726,17932,264,0.8%,970,356,67.92424242424242,41.51594793976066,0.0089984011886179
葡萄牙,11681,32500,257,19409,1410,4.3%,1030,316,13.765248226950355,11.784306332463279,0.06219220125763305
南非,14208,30967,1727,16116,643,2.1%,5810,53,25.063763608087093,17.64059938632256,0.028081529966302865
瑞士,542,30862,17,28400,1920,6.2%,860,359,14.791666666666666,272.9089790897909,1.247336417026142
哥伦比亚,20225,28236,1548,7121,890,3.2%,4980,57,8.001123595505618,3.9560561658865847,0.06179601794098099
科威特,15445,27043,1008,11386,212,0.8%,420,644,53.70754716981132,34.773419986928666,0.012055265202471306
印度尼西亚,17552,26473,557,7308,1613,6.1%,26950,10,4.530688158710477,2.5812945298031433,0.12575035462691453
爱尔兰,1189,24929,53,22089,1651,6.6%,480,519,13.37916414294367,112.52450919212507,0.6286214028034991
波兰,11351,23686,412,11271,1064,4.5%,3800,62,10.593045112781954,9.332257169220293,0.08316585457632739
乌克兰,13426,23672,393,9538,708,3%,4380,54,13.471751412429379,10.034076726075808,0.05528779844829952
埃及,16843,23449,1367,5693,913,3.9%,10120,23,6.235487404162103,3.702123970885295,0.09521604651315344
罗马尼亚,4739,19257,151,13256,1262,6.6%,1950,99,10.503961965134707,22.164933456709658,0.20089084743846025
菲律宾,12466,17224,590,3808,950,5.5%,10810,16,4.008421052631579,3.215482955744889,0.20012416967428717
以色列,1928,17024,121,14812,284,1.7%,860,198,52.15492957746479,270.51312021506635,0.09944835576850888
日本,1556,16912,44,14459,897,5.3%,12690,13,16.119286510590857,103.59438631485126,0.39869849166626814
多米尼加共和国,6853,16908,377,9557,498,2.9%,1083.5,156,19.190763052208837,28.003448201092716,0.0760373591394562
奥地利,470,16731,30,15593,668,4%,880,190,23.342814371257486,496.6556249203721,0.9114837399760668
阿根廷,10898,16214,795,4788,528,3.3%,4510,36,9.068181818181818,8.320959642303007,0.10118892386039423
阿富汗,13620,15205,866,1328,257,1.7%,3680,41,5.167315175097277,3.7939171623328023,0.14208817649452435
巴拿马,3274,13018,487,9414,330,2.5%,420,310,28.527272727272727,87.13278169600711,0.10706834035896316
韩国,793,11468,27,10405,270,2.4%,5130,22,38.53703703703704,485.96515809630563,0.3272265189218735
阿曼,8997,11437,603,2396,44,0.4%,500,229,54.45454545454545,60.52522558024392,0.020411181393612376
塞尔维亚,4533,11381,27,6606,242,2.1%,870,131,27.297520661157026,60.219547013362074,0.08081483258072016
巴林,4597,11288,388,6673,18,0.2%,160,706,370.72222222222223,806.4438160152756,0.005867821262643647
哈萨克斯坦,5598,10858,450,5220,40,0.4%,1860,58,130.5,233.11897106109325,0.013688523131550815
尼日利亚,6726,9855,553,2856,273,2.8%,20100,5,10.461538461538462,15.553878176536516,0.14211750712773957
玻利维亚,8393,9592,344,889,310,3.2%,1121,86,2.867741935483871,3.4168258494982378,0.41547290801684456
亚美尼亚,5765,9282,251,3386,131,1.4%,290,320,25.84732824427481,44.83491456075422,0.06710965871920961
阿尔及利亚,3072,9267,133,5549,646,7%,4270,22,8.589783281733746,27.961534120227036,0.3789628011053042
捷克,2368,9233,20,6546,319,3.5%,1060,87,20.520376175548588,86.6569939845802,0.20579413051915343
挪威,462,8425,3,7727,236,2.8%,540,156,32.74152542372882,708.6910264876367,0.6610877582794239
摩尔多瓦,3223,8098,202,4581,294,3.6%,400,202,15.581632653061224,48.34512148017755,0.19912543297082344
加纳,5004,7881,152,2841,36,0.5%,2950,27,78.91666666666667,157.70716759925395,0.025322930673412698
马来西亚,1351,7819,30,6353,115,1.5%,3250,24,55.243478260869566,408.90805522479326,0.13398730010114296
摩洛哥,2167,7783,43,5412,204,2.6%,3660,21,26.529411764705884,122.42460435951031,0.17394560823151548
澳大利亚,478,7195,12,6614,103,1.4%,2510,29,64.2135922330097,1343.3805906487387,0.3257955421048037
芬兰,1043,6859,50,5500,316,4.6%,560,122,17.40506329113924,166.8750075852276,0.5508585374357187
伊拉克,2874,6179,306,3110,195,3.2%,4040,15,15.948717948717949,55.493103509804975,0.21816619565144427
喀麦隆,2145,5904,468,3568,191,3.2%,2405,25,18.680628272251308,87.0891760944117,0.24956359037076528
阿塞拜疆,1858,5246,257,3327,61,1.2%,1000,52,54.540983606557376,293.5467363108578,0.09868049617200561
洪都拉斯,4357,5094,134,536,201,3.9%,911,56,2.6666666666666665,6.120419248718537,0.8606839568510444
苏丹,3266,4800,279,1272,262,5.5%,4312,11,4.854961832061068,14.865161763812212,0.6306639398876167
危地马拉,3931,4739,259,706,102,2.2%,1658.2,29,6.921568627450981,17.607653593108573,0.36752968883206993
卢森堡,91,4016,4,3815,110,2.7%,60,669,34.68181818181818,3811.188811188811,3.1685221724540207
匈牙利,1203,3876,26,2147,526,13.6%,970,40,4.081749049429658,33.92975103432799,2.0365171530109674
几内亚,1653,3706,50,2030,23,0.6%,1270,29,88.26086956521739,533.9435545385202,0.06854234277727612
塞内加尔,1802,3645,106,1801,42,1.2%,1670,22,42.88095238095238,237.96310977221077,0.12941385997790103
乌兹别克斯坦,732,3583,45,2837,14,0.4%,3280,11,202.64285714285714,2768.345042935207,0.06741516764226045
吉布提,1886,3194,280,1286,22,0.7%,94,340,58.45454545454545,309.9392654005591,0.09070683715154143
泰国,61,3081,1,2963,57,1.9%,6930,4,51.98245614035088,8521.714121368996,3.1536491039763646
刚果,2550,3070,133,448,72,2.3%,8130,4,6.222222222222222,24.40087145969499,0.6302521008403361
希腊,1366,2915,6,1374,175,6%,1110,26,7.851428571428571,57.47751516419159,0.9323964613689498
科特迪瓦,1381,2799,49,1385,33,1.2%,2490,11,41.96969696969697,303.908015711057,0.172532330205967
加蓬,1916,2655,42,722,17,0.6%,203,131,42.470588235294116,221.66277784600268,0.12288990799160301
萨尔瓦多,1431,2517,117,1040,46,1.8%,642,39,22.608695652173914,157.9922826846535,0.30908993173144117
保加利亚,1299,2513,14,1074,140,5.6%,700,36,7.671428571428572,59.05641702408446,1.0034935912598575
波斯尼亚和黑塞哥维那,495,2510,9,1862,153,6.1%,350,72,12.169934640522875,245.85726546510858,1.6599941411971488
克罗地亚,80,2246,1,2063,103,4.6%,410,55,20.02912621359223,2503.6407766990287,6.240911294231701
北马其顿,541,2226,35,1552,133,6%,210,106,11.669172932330827,215.69635734437756,1.5840272881452826
古巴,147,2025,20,1795,83,4.1%,1122,18,21.626506024096386,1471.1908859929515,3.1455479127584183
索马里,1516,1916,88,327,73,3.8%,1518,13,4.47945205479452,29.547836773050925,1.4725698562933198
肯尼亚,1388,1888,143,438,62,3.3%,5140,4,7.064516129032258,50.897090266803005,1.0198307738870684
爱沙尼亚,177,1869,6,1624,68,3.6%,130,144,23.88235294117647,1349.2854769026255,2.3656452645348027
海地,1800,1865,141,24,41,2.2%,1200,16,0.5853658536585366,3.252032520325203,9.49074074074074
冰岛,2,1806,1,1794,10,0.6%,30,602,179.4,897000.0,27.87068004459309
吉尔吉斯斯坦,562,1748,60,1170,16,0.9%,640,27,73.125,1301.1565836298932,0.24333120418529672
立陶宛,369,1675,8,1236,70,4.2%,290,58,17.65714285714286,478.5133565621371,1.5348049920628655
马尔代夫,1398,1633,42,230,5,0.3%,44,371,46.0,329.04148783977115,0.15550164831747215
斯里兰卡,817,1628,21,801,10,0.6%,2100,8,80.1,980.4161566707465,0.1528077663019145
尼泊尔,1339,1567,189,220,8,0.5%,2898,5,27.5,205.37714712471993,0.2715730871070677
斯洛伐克,137,1521,1,1356,28,1.8%,550,28,48.42857142857143,3534.9322210636083,1.507223908877549
委内瑞拉,1054,1370,45,302,14,1%,3280,4,21.571428571428573,204.66251016535648,0.4398255777423125
马里,478,1250,24,696,76,6.1%,1951.7,6,9.157894736842104,191.58775600088086,2.2844226422353677
黎巴嫩,457,1191,19,708,26,2.2%,610,20,27.23076923076923,595.8592829489984,0.8035703247660374
埃塞俄比亚,952,1172,95,209,11,0.9%,10500,1,19.0,199.5798319327731,0.5528527200353825
阿尔巴尼亚,231,1136,23,872,33,2.9%,290,39,26.424242424242426,1143.906598452053,1.6382699868938402
突尼斯,69,1077,5,960,48,4.5%,1180,9,20.0,2898.5507246376815,7.246376811594203
拉脱维亚,297,1066,1,745,24,2.3%,190,56,31.041666666666668,1045.1739618406286,1.084672225611823
哥斯达黎加,359,1022,22,653,10,1%,500,20,65.3,1818.9415041782727,0.42657202455348575
尼日尔,74,956,1,818,64,6.7%,2150,4,12.78125,1727.195945945946,10.572920108372431
巴拉圭,493,917,17,413,11,1.2%,705.3,13,37.54545454545455,761.5710861146966,0.5402511676792283
塞拉利昂,391,852,23,415,46,5.4%,760,11,9.021739130434783,230.73501612365175,2.8348688873139616
乌拉圭,114,816,5,680,22,2.7%,350,23,30.90909090909091,2711.3237639553427,2.837977296181631
格鲁吉亚,166,783,11,605,12,1.5%,390,20,50.416666666666664,3037.14859437751,1.1948620930000997
马达加斯加,597,771,60,168,6,0.8%,2520,3,28.0,469.0117252931323,0.5982292414453219
乍得,250,759,33,444,65,8.6%,1490,5,6.8307692307692305,273.2307692307692,5.8558558558558556
约旦,214,730,2,507,9,1.2%,1010,7,56.333333333333336,2632.3987538940814,0.8295083780346182
马耳他,84,618,2,525,9,1.5%,40,155,58.333333333333336,6944.444444444444,2.0408163265306123
牙买加,282,581,6,290,9,1.5%,284,20,32.22222222222222,1142.6319936958234,1.1005135730007336
留尼汪岛,58,470,5,411,1,0.2%,82.7,57,411.0,70862.06896551725,0.4194982800570518
圣多美和普林西比,383,463,5,68,12,2.6%,20.4,227,5.666666666666667,147.95474325500436,4.607587160190447
法属圭亚那,277,450,14,172,1,0.2%,29,155,172.0,6209.386281588449,0.20989001763076148
巴勒斯坦,77,448,1,368,3,0.7%,505.2,9,122.66666666666667,15930.735930735931,1.0587238848108413
多哥,213,428,6,202,13,3%,425,10,15.538461538461538,729.5052365474901,3.0214289034537254
毛里塔尼亚,382,423,77,21,20,4.7%,450,9,1.05,27.486910994764397,24.93143854400399
佛得角,250,421,31,167,4,1%,54,78,41.75,1670.0,0.9580838323353293
毛里求斯,3,335,1,322,10,3%,126,27,32.2,107333.33333333334,103.51966873706004
利比里亚,104,288,7,157,27,9.4%,470,6,5.814814814814815,559.1168091168091,16.536011758941694
马拉维,227,273,70,42,4,1.5%,1809.2,2,10.5,462.55506607929516,4.195510803440318
莫桑比克,161,254,11,91,2,0.8%,3050,1,45.5,2826.086956521739,1.3650945327963961
马提尼克,88,200,3,98,14,7%,38,53,7.0,795.4545454545455,16.233766233766232
瓜德罗普岛,10,162,1,138,14,8.6%,40,41,9.857142857142858,9857.142857142857,101.44927536231884
津巴布韦,127,160,11,29,4,2.5%,1690,1,7.25,570.8661417322835,10.860711376595166
圭亚那,73,152,11,67,12,7.9%,73.8,21,5.583333333333333,764.8401826484018,24.534859946841134
开曼群岛,72,141,1,68,1,0.7%,6.4,220,68.0,9444.444444444443,2.042483660130719
利比亚,75,130,13,50,5,3.8%,627.7,2,10.0,1333.3333333333333,13.333333333333336
巴哈马,43,102,1,48,11,10.8%,37.2,27,4.363636363636363,1014.799154334038,53.29457364341085
